"","word","A2BZN95HXC8BL9","A2JRWVPVWD1KAS","A36JU4ZU054BRK","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","AWMGC78CSF6YL","A2L54KVSIY1GOM","AMYL22GHCON9A","A1INWCFGQI236V","A3NOO9K3CY1YU5","A3O1NDWT4BXNX4","A1J8TVICSRC70W","A3AA8NU3WAJ3ED","A38UOBWJF4WFGG","ACB0CSL0QMRGQ","AHP7FGH4N2TX5","A3S3YW6II31OZV","A7LIT8S8LGRAH","A11C7PRG75IWO0","A40F6EHXE5HXU","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","A5U9HUMS31DIR","A2PURNW8W7L0LT","A2U750ON775R3L","A1WURYN1U64Y1T","ABMVPQ5CQFHGS","A2O7F23PZP1T9B","ALE5RDP8XZL3","A2V1ZN7OXOH7J4","A2VAMUTJ9WGI4P","A3EQVDHHKZRC0K","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A32WFJGJ0VUKOO","A2FZ90AHSTSHXA","A38NIARZOSEVUG","A2TJHKHM8T2SV3","A1VXGA62J77RO","A2AEA24UF8Z47U","AO8HNJRGZQD0A","A1WNHQEMEHNCPT","A1SVVVJWT7H51V","A1DQ7T6BB0VJDP","AVG2BI8CS5YKX","AWZ3AH7JH0DRO","A13YITU82HLBRK","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A3GYYRNHP635XM","A11AUVZ4MCA7VU","A289P9QG98HRAZ","A2JKCS6UCAUARS","A36S7XIINCHR8R","ACPUTK2MNMYHB","A1X55V63BZ8MKL","AOTSROWZG1XS1","A2XYF4PPQETJYX","A2BNOEYZ3VRW2R","A29Y6BVD19FBAE","A37PQ1206C9RZP","A98XHW6B1VSSQ","AZACM8ZW3MN8N","A1JGQHSSW8L24P","A3P9YDDTO87QGZ","A2N5QS96KRPFVO","A2MVFSJBKHUPH9","A2XJRU950S5J87","A3GLUDQZGEJL5G","A33V10XAI3IWXS","ASOBUAZ0IQYSJ","AJDL05304W8E","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","A3U3DA0O35IORB","A2LFVSF501ZT5W","A1M7SLIGEI3IH5","A3CT5E0WZJL8PG","A1S8D4HVA9HI0X","A3BFHFBYDCCIGV","A2EB58DNAYBZTM","A1I02VZ07MZB7F"
"696","the",NA,467.341002396319,-15.141852100027,-125.694046935064,-15.9965600368375,-10.2275716682115,NA,-55.6956894280467,-55.5260736003896,-5.8837608807475,-91.6750138379531,-17.1810726310052,NA,-77.4418056477452,-61.0652546799535,62.8666657992891,-39.5918861790053,-90.7429111636597,98.3350792074623,-100.066059781207,-40.93521279855,NA,-131.287955858956,157.987668679757,2.60200661592214,-23.2887704412778,6.71551535467298,-65.2601519180737,-87.299341428134,-31.2150558906057,-11.7913354562398,6.59759419840937,-20.4760884409584,5.53975207303794,-71.728292655433,9.09781559654962,-55.3550351014359,-28.0099489319228,198.817044809024,-91.8829096778509,-58.4576398770614,-22.6282622641509,105.242697860542,-85.0984850538335,31.0382513712158,30.619355360769,14.5688913500044,-1.90612806859968,-5.4516880597314,138.167971831564,20.8336069696862,105.481612948164,10.7307055314758,-52.9033832834357,-19.2250898125526,NA,-38.1149785498462,-57.9682606393809,-19.8455607265744,-21.2841889665323,-42.1334027570743,-0.760356493933644,NA,2.00488873259532,39.8966401178704,-23.43340236729,66.9325731698761,7.90435547365775,-2.16656978515741,15.0672031369712,40.4853697421241,-12.4327766523855,-16.5737172532075,-52.3829851760563,-18.9525106325752,-10.7276798596335,-129.362482172047,-73.8508229941159,-7.9094582646975,-40.1849473364039,NA,NA
"697","curtains",NA,-77.0519841392277,-27.1129947604024,-52.4145435582408,-42.4892060998402,-54.8964108664733,NA,-27.470601245957,-43.2082893255416,-28.299521951079,-151.224888335811,45.8850112710216,NA,-92.0391150507228,-73.4515572107751,-62.3591853652349,-54.5261570080309,87.7725726866228,85.1977228176145,-139.185696774424,-142.301898676971,NA,-91.723937500561,8.53863074856404,4.9496863733286,-60.7222886979223,-66.5140531420518,7.28996608399033,-99.2820974210543,-25.1517337332163,-13.4691061814124,17.5572692917157,62.1925088993196,-80.3817656420135,-49.399529412448,-0.572654072937908,-43.2095654480796,-23.6826120629517,-75.3276633170226,177.442053409141,-53.7503277676553,8.44868113207553,-82.4049321202037,-86.5820814713522,34.2682267723232,-31.1902114346532,14.2490934015842,32.3361525425856,-3.40722831475302,-26.6627639159049,-88.3313405875017,105.915755775522,-56.7982076307772,-36.5345872204626,-15.7117700685696,NA,NA,-93.6505982488293,-8.06750213319547,-13.344380229184,-73.87854974365,-24.9990626660104,NA,-0.69694521839789,-30.1252178261136,-25.5873066580673,-99.7874884820786,46.4580450624005,-51.3585662786719,15.4937779279429,363.537062266708,-48.4711108584931,-43.1831394822034,-23.5122818091262,-101.847793075238,-34.368273545466,110.692418154229,-23.5559783762787,-8.04378460879841,-14.6742918414262,NA,NA
"698","began",NA,-7.01619221789956,-30.5303091641772,-196.382245584335,-11.3936184620385,-23.4951073475162,NA,-18.8056541552108,-49.3989598904504,-97.4500653088801,-149.094963637096,-1.75463907019449,NA,-88.6807294089362,-46.0197756922821,-45.2236746665205,36.6344054893845,-69.7367176235467,86.8801366515232,-77.7139145784942,-4.68188714991857,NA,-109.262348515598,12.2080535072798,-17.2589214811153,-28.8621777439356,-65.3763120440169,-90.4401047172481,-100.492443825302,-38.98972702765,-0.0624437463088069,128.781464235732,560.591350495153,-16.0288550129826,-66.996787358239,5.22962772875461,-28.0968472400934,-17.2790141843344,-30.4408384413949,-68.152924443054,113.025284966701,18.6025150943397,-131.216354131757,-13.891923620841,75.3302415316587,-68.1044713573999,6.84097217063635,26.1907841758744,-23.03390416174,-3.76432246742369,2.36762794681104,-89.9447299208925,-24.2808597334254,-46.3558648582465,-21.6197619149594,NA,-18.5932553140884,-81.8411956831603,-15.1343372892228,1.09173452840702,-32.4314615517046,-44.8558389627643,NA,-21.075844847802,16.2878969402768,31.3050359163991,16.0445485090942,3.92583130915486,8.1566316174368,1.23783305335989,-67.0939532480422,-4.24811033482856,62.5825138551941,-28.6347038292842,-68.1106236096402,-46.1839173339665,-104.340522041537,76.467114853019,136.636811197662,60.2193148615872,NA,NA
"699","to",NA,92.0195997034286,-12.947623567952,-10.3499476104287,-4.29803082423691,-9.0938038285592,NA,45.8592929355354,-73.5896304553592,-53.6006086666812,197.034961061618,-27.3942894114105,NA,-77.3223437671496,-15.5879941737892,-28.0881639678061,-0.20503201320017,-14.2460079337162,47.5625504854319,-66.2421323825639,-91.0618756228658,NA,-48.8007595306351,35.8774762659956,8.53247066444084,-37.0020667899488,-59.2385709459821,24.8298244815135,87.2972097704501,-31.8277203220836,2.34421868879475,7.00565917974811,78.990192090986,0.324055616048242,-37.59404530403,-12.9680904695529,-4.98412903210721,-10.8754163057171,5.44598643423284,-83.7479022952493,-56.1991022989426,-19.2436509433961,-94.0277761433094,-23.2017657703298,30.3922562909943,-45.0187312801465,61.4328509396885,-2.95458419083673,-14.6605800087271,21.1341189810575,44.0665964811237,148.194784382693,184.236488163926,-32.1771424960303,-39.5277537613492,NA,NA,-46.0317931174913,-52.2011724452501,34.527849285998,-23.9843733597592,-3.71261525951829,NA,-15.454744477206,2.70101170666718,-18.8026215091346,-10.123414499733,4.3936175559092,-15.3281704864545,6.98188817877686,-72.7249687627928,-7.02510981116401,187.348167192592,14.2428741505577,-49.3734541440427,-16.999561122467,10.6265377626977,335.490208082317,545.317407004123,42.1129215646005,NA,NA
"700","part,",NA,-37.0161922178996,-20.5303091641772,-166.382245584335,-13.3936184620385,-47.4951073475162,NA,5.19434584478919,-65.3989598904504,-49.4500653088801,-61.0949636370961,99.2453609298055,NA,-57.6807294089362,-29.0197756922821,114.77632533348,-50.3655945106155,-66.7367176235467,19.8801366515232,-137.713914578494,-228.681887149919,NA,-125.262348515598,-7.7919464927202,22.7410785188847,-51.8621777439356,-64.3763120440169,-107.440104717248,-27.4924438253021,-31.98972702765,-13.0624437463088,-30.2185357642681,47.5913504951528,-48.0288550129826,-33.996787358239,-18.7703722712454,-28.0968472400934,-33.2790141843344,-46.4408384413949,-118.152924443054,-62.974715033299,-29.3974849056603,-16.2163541317566,-15.891923620841,258.330241531659,11.8955286426001,1.84097217063635,-41.8092158241256,-32.03390416174,59.2356775325763,1.36762794681104,-71.9447299208925,103.719140266575,-38.3558648582465,-4.61976191495941,NA,-33.5932553140884,-33.8411956831603,-31.1343372892228,18.091734528407,-64.4314615517046,14.1441610372357,NA,-29.075844847802,-4.7121030597232,0.305035916399068,16.0445485090942,12.9258313091549,37.1566316174368,11.2378330533599,100.906046751958,26.7518896651714,275.582513855194,-28.6347038292842,229.88937639036,-19.1839173339665,22.6594779584633,-76.532885146981,42.6368111976621,76.2193148615872,NA,NA
"701","she",NA,66.3410023963192,-45.141852100027,4.30595306493591,1.00343996316255,28.7724283317885,NA,0.304310571953322,-34.5260736003896,-61.8837608807475,-75.6750138379531,-41.1810726310052,NA,-75.4418056477452,-44.0652546799535,2.86666579928914,-3.59188617900529,-39.7429111636597,69.3350792074623,-90.0660597812073,-176.93521279855,NA,-21.2879558589561,-12.012331320243,-13.3979933840779,-31.2887704412777,-35.284484645327,-69.2601519180737,-74.299341428134,-23.2150558906057,-14.7913354562398,43.5975941984094,-5.4760884409584,5.53975207303794,-29.728292655433,1.09781559654962,0.644964898564061,-13.0099489319228,-56.1829551909764,-81.8829096778509,-74.4576398770614,9.37173773584915,4.24269786054155,-52.0984850538335,17.0382513712158,20.619355360769,71.5688913500044,-49.9061280685997,1.5483119402686,83.1679718315638,271.833606969686,-5.51838705183555,26.7307055314758,-20.9033832834357,-43.2250898125526,NA,NA,-49.9682606393809,-19.8455607265744,24.7158110334677,-26.1334027570743,-24.7603564939336,NA,14.0048887325953,8.89664011787039,54.56659763271,3.93257316987609,74.9043554736577,55.8334302148426,-4.9327968630288,-56.5146302578759,-11.4327766523855,2.42628274679248,-36.3829851760563,-97.9525106325752,-34.7276798596335,28.6375178279529,303.149177005884,54.0905417353025,-9.18494733640393,NA,NA
"702","cast",NA,-151.33759491079,-48.3360806321021,-81.0381462596994,-27.695089249438,37.6386604921361,NA,2.74932820837125,-33.46251674542,-83.1669130948138,107.615011262475,-43.9678558505998,NA,-77.5612675283407,-56.5425151861178,33.8214955663843,7.0212596551896,-41.2398143936032,26.1076079294928,-73.8899871798507,-182.808549974234,NA,-42.7751521872771,-19.9021389064816,68.6715425674034,-38.5754740926067,-60.330398344672,-78.3501283176609,-58.895892626718,-39.6023914591278,7.07311039872571,532.189529217071,-26.9423689729028,-4.24455146997235,-32.862540006836,-8.83627833734788,-25.7259411707647,-15.1444815581286,-79.8118968161856,1649.98208293955,-29.7161774551802,-10.0128735849056,38.5131718643925,9.00479566266275,11.6842464514372,76.2574420016846,61.7049317603204,-34.8576719463626,56.7572038892643,99.20182468207,73.6006174582486,-47.231558486364,-34.7750771009748,-9.62962407084112,-24.922425863756,NA,NA,-62.9047281612706,13.5100509921014,10.9037727809373,-46.2824321543894,-0.808097728348992,NA,7.46452194239668,7.0922685290736,-50.0641832254455,-30.0114391605148,54.4150933914063,27.9950309161397,-6.84748190483445,-45.3042917529591,0.159556506392954,-0.495601699006707,-25.0088445026703,-50.5315671211077,-14.4557985968,160.648497893208,92.8081459294516,-14.1363235335177,127.517183762592,NA,NA
"703","a",NA,38.698197010538,-10.7533950358769,354.994151714207,28.4004983883636,-58.9600359889069,NA,59.4142752991175,-65.6531873103288,-79.3174564526149,-114.25506403881,-18.6075061918159,NA,-97.2028818865541,-27.1107336676249,80.9570062650987,3.18182215260495,-66.7491047037727,29.7900217634015,-11.4182049839205,26.8114615528185,NA,-44.3135632023141,143.767283852234,46.4629347129596,-22.7153631386199,-126.192657246637,-97.0801991188993,-41.1062390309658,-30.4403847535614,8.47977283382927,159.413724161087,21.4564726229304,-5.89164084094146,-35.459797952627,4.96600346434463,-18.6132229627785,7.25911632048873,-36.9250719405579,-45.6128949126478,-36.9405647208239,-15.8590396226414,-49.2982501471603,-19.305046486826,17.7462612107728,-40.6568179210621,113.296810529372,4.99695968692621,-11.8694719577227,29.1002661305512,38.2995859925613,61.9079558172214,-34.257729203623,-51.450901708625,-6.83041771014585,NA,-39.636701785604,-32.0953255956016,-24.5567841639259,32.3398875385283,-19.835343962444,-46.6648740251029,NA,-12.9143776870074,24.505383295464,-94.1718406509791,23.820597830658,86.8828796381606,282.510228812248,-11.1034267794175,-3.93530726770961,-1.61744296994249,23.2700516383908,-14.1312665228283,29.2056023444898,-20.2714423853004,-102.384442302557,50.8312391587493,-26.4557277270571,31.410790465605,NA,NA
"704","worried",NA,-71.3733868321183,155.081233771673,-27.0704442336054,11.2093231127604,5.23735697317906,NA,26.084381117625,-49.2718461805111,-127.016369737013,-174.514913436239,-50.3282055093838,NA,9.08034682987275,-29.9742967046108,-3.31401513233007,-71.1393028422257,-88.7305240834337,109.425194095584,-115.361769375781,-144.428561501287,NA,-118.23674117224,-3.57156166519737,-37.1198495781527,-65.4355850465934,-31.4681394427068,-19.6200575164225,-119.68554622247,-25.7643981646942,-17.3335520363778,-32.0346657269456,-27.341210568736,-12.5974620990032,-55.265282061045,1.3614398609596,23.1613406212492,-37.548079436746,-59.6987216918133,-124.422939208257,-75.4917901895365,-68.1667075471697,-9.67540612405467,-82.6853621878485,69.6222316921017,-26.8282980755687,32.1130529912683,-17.7123035796515,-1.61612026374869,12.3033832335889,-78.0983510760641,-77.3710727899495,-75.2924249983267,-63.8083464330573,-51.0144340173662,NA,NA,-74.7141307269396,19.5768861481288,-5.53234197665363,-8.72952034633489,-37.951321431595,NA,0.843421571800752,90.6791537626832,-84.9565257999119,43.1565238483124,39.947307144652,-15.520166979969,-22.5915370302514,-46.6732762382085,-14.0634440172716,-9.26125503640426,-3.88642248251223,-210.268736586705,39.3598451917005,184.681438088974,24.7850527001539,-1.81691933997823,-10.3764229404217,NA,NA
"705","look",NA,-89.3375949107902,-57.3360806321021,58.9618537403006,11.304910750562,-35.3613395078639,NA,2.74932820837125,-25.46251674542,-83.1669130948138,-163.384988737525,-54.9678558505998,NA,-82.5612675283407,-24.5425151861178,3.82149556638434,-31.9787403448104,-40.2398143936032,24.1076079294928,-133.889987179851,19.1914500257657,NA,-120.775152187277,-49.9021389064816,-19.3284574325966,-33.5754740926067,-70.330398344672,-78.3501283176609,73.104107373282,-38.6023914591278,28.0731103987257,-13.8104707829294,53.0576310270972,-86.2445514699724,-43.862540006836,7.16372166265211,-57.7259411707647,0.855518441871385,-70.8118968161856,-90.0179170604525,-28.7161774551802,-26.0128735849056,12.5131718643925,-49.9952043373372,-6.31575354856275,-13.7425579983154,81.7049317603204,-20.8576719463626,-0.24279611073572,4.20182468207004,11.6006174582486,1.76844151363598,-42.7750771009748,-49.6296240708411,-13.922425863756,NA,-35.8541169319673,-53.9047281612706,-47.4899490078986,1.90377278093734,-14.2824321543895,-25.808097728349,NA,-27.5354780576033,69.0922685290736,-74.0641832254455,17.9885608394852,47.4150933914063,-92.0049690838603,-6.84748190483445,-61.3042917529591,17.159556506393,-47.4956016990067,-9.00884450267025,-35.5315671211077,-36.4557985968,2.64849789320812,37.8081459294516,-14.1363235335177,-13.4828162374084,NA,NA
"706","at",NA,-100.980400296571,-53.947623567952,99.6500523895713,-32.2980308242369,-89.0938038285592,NA,37.8592929355354,-33.5896304553592,-61.6006086666812,-98.9650389383816,-48.3942894114105,NA,-108.32234376715,-39.5879941737892,-98.088163967806,-33.2050320132002,-72.2460079337162,62.5625504854319,-106.242132382564,-142.061875622866,NA,-95.8007595306351,-4.12252373400444,24.5324706644408,-13.0020667899488,-28.2385709459821,-71.1701755184865,-27.7027902295499,-7.82772032208357,-14.6557813112053,10.0056591797481,79.990192090986,-47.6759443839518,-45.59404530403,3.03190953044713,-36.9841290321072,-10.8754163057171,-35.5540135657672,-73.7479022952493,-32.1991022989426,-3.24365094339613,-94.0277761433094,-4.20176577032975,76.3922562909943,-35.0187312801465,58.4328509396885,-27.9545841908367,11.3394199912729,-9.8658810189425,-64.9334035188763,-60.8052156173071,-63.7635118360736,-24.1771424960304,-25.5277537613492,NA,NA,-51.0317931174913,-22.2011724452501,25.527849285998,-22.9843733597592,-60.7126152595183,NA,8.54525552279396,-7.29898829333282,-74.8026215091346,-26.123414499733,36.3936175559092,-31.3281704864545,26.9818881787769,-56.7249687627928,8.97489018883599,-21.6518328074083,13.2428741505577,-17.3734541440427,-10.999561122467,677.626537762698,-16.5097919176833,-64.6825929958773,-4.88707843539948,NA,NA
"707","Jill",NA,-107.33759491079,-88.3360806321021,158.961853740301,42.304910750562,-27.3613395078639,NA,18.7493282083713,-25.46251674542,-92.1669130948138,-116.384988737525,-31.9678558505998,NA,-16.5612675283407,-32.5425151861178,373.821495566384,-52.9787403448104,-80.2398143936032,27.1076079294928,-43.8899871798507,10.1914500257657,NA,-57.7751521872771,90.0978610935184,-59.3284574325966,-60.5754740926067,187.669601655328,-115.350128317661,-4.89589262671804,9.39760854087218,-9.92688960127429,-15.8104707829294,246.057631027097,2.75544853002765,-23.862540006836,-16.8362783373479,-41.7259411707647,-15.1444815581286,-79.8118968161856,-100.017917060452,-51.7161774551802,-26.0128735849056,-23.4868281356075,29.0047956626628,76.6842464514372,-23.7425579983154,35.7049317603204,-5.85767194636262,-31.2427961107357,-18.79817531793,43.6006174582486,-30.231558486364,-42.7750771009748,-57.6296240708411,7.07757413624398,NA,-35.8541169319673,87.0952718387294,-47.4899490078986,-13.0962272190627,0.717567845610551,-36.808097728349,NA,-10.5354780576033,-12.9077314709264,-89.0641832254455,1.98856083948516,0.415093391406309,-32.0049690838603,33.1525180951655,-62.3042917529591,47.159556506393,-47.4956016990067,-25.0088445026703,89.4684328788923,-24.4557985968,77.6484978932081,69.8081459294516,-76.1363235335177,-13.4828162374084,NA,NA
"708","in",NA,-14.9804002965714,-82.947623567952,-0.349947610428741,-12.2980308242369,-30.0938038285592,NA,-18.1407070644646,-57.5896304553592,-21.6006086666812,-123.965038938382,-40.3942894114105,NA,-81.3223437671496,-31.5879941737892,-18.0881639678061,-27.2050320132002,-31.2460079337162,16.5625504854319,-56.2421323825639,52.9381243771342,NA,-17.8007595306351,-14.1225237340044,-47.4675293355592,-33.0020667899488,308.761429054018,-101.170175518487,-35.7027902295499,-15.8277203220836,-11.6557813112053,3.00565917974811,30.990192090986,48.3240556160482,-37.59404530403,-12.9680904695529,-44.9841290321072,-10.8754163057171,-34.5540135657672,-63.7479022952493,-57.1991022989426,-3.24365094339613,18.9722238566906,16.7982342296702,219.392256290994,4.98126871985345,25.4328509396885,63.0454158091633,10.3394199912729,-9.8658810189425,61.0665964811237,3.19478438269293,168.236488163926,-48.1771424960303,-31.5277537613492,NA,-37.3758401677251,-55.0317931174913,-22.2011724452501,-6.47215071400201,8.01562664024084,-42.7126152595183,NA,0.545255522793964,-28.2989882933328,-82.8026215091346,52.876585500267,12.3936175559092,-47.3281704864545,16.9818881787769,-65.7249687627928,73.974890188836,-29.6518328074083,-1.75712584944227,-18.3734541440427,-11.999561122467,-64.3734622373023,79.4902080823167,-33.6825929958773,-50.8870784353995,NA,NA
"709","the",NA,-146.658997603681,-86.141852100027,4.30595306493591,-41.9965600368375,-28.2275716682115,NA,-39.6956894280467,-49.5260736003896,-68.8837608807475,-122.675013837953,-30.1810726310052,NA,-104.441805647745,-84.0652546799535,62.8666657992891,-22.5918861790053,-73.7429111636597,43.3350792074623,-70.0660597812073,295.06478720145,NA,-22.2879558589561,-102.012331320243,-61.3979933840779,-53.2887704412777,2129.71551535467,-83.2601519180737,102.700658571866,-6.2150558906057,2.20866454376023,-32.4024058015906,-53.4760884409584,29.5397520730379,-39.728292655433,-6.90218440345038,-47.3550351014359,-45.0099489319228,-33.1829551909764,-111.882909677851,-58.4576398770614,-6.62826226415085,-124.757302139458,22.9015149461665,2.03825137121577,180.619355360769,12.5688913500044,-7.90612806859968,-6.45168805973139,-49.8320281684362,144.833606969686,75.4816129481645,18.7307055314758,-68.9033832834357,-33.2250898125526,NA,NA,-48.9682606393809,-19.8455607265744,-8.28418896653234,4.8665972429257,-24.7603564939336,NA,7.00488873259532,9.89664011787039,-62.43340236729,-90.0674268301239,0.904355473657754,-22.1665697851574,-4.9327968630288,-71.5146302578759,19.5672233476145,-18.5737172532075,-5.38298517605626,-127.952510632575,-51.7276798596335,-126.362482172047,279.149177005884,-69.9094582646975,6.81505266359607,NA,NA
"710","wings,",NA,34.305210474991,-82.7245376962523,68.2736550910299,-32.0921476746391,-0.628875187168594,NA,167.639363481207,-57.3354030354808,255.266782477054,-125.804938536668,5.45857771021086,NA,-84.8001912895317,958.502963801554,-14.2688448994253,-71.7524486764206,181.76637914651,19.6526653735536,-151.537841977138,-123.555224325603,NA,-66.749544843919,-135.681754078959,-111.189385529634,-44.1488813952645,12.5777742566381,921.469918883165,-56.0889950238862,-15.3770625961721,15.8020021086567,-40.6266007456069,-53.8749300367916,-2.81315855599294,-39.131034709642,-12.7044662051429,-54.4677533094221,-19.4135468105402,-69.0697800666041,103.712068174344,-65.2332526114177,32.217903773585,30.0541198720944,352.211357095655,123.97623661188,-62.4663847164843,-20.0229874190477,96.2392402981115,23.1749877872556,20.2695303830826,132.134638435373,-99.657901355421,-53.786642365876,-75.0821056456519,-41.3170979661628,NA,-33.3323936962095,-61.7776632050499,-42.778725570547,-3.72030372412331,41.4195090509803,-14.9035801971797,NA,10.3837883619994,-57.51647464852,-80.3257449417564,-63.8994638212967,26.4365692269034,-62.6817676812661,9.32314801155423,-64.8836147431254,103.34422282395,63.6606294093949,-47.2605631558982,228.310319901827,18.087963928867,312.670458023718,-117.873916223414,911.409945928842,8.92144596058274,NA,NA
"711","who",NA,-60.6589976036808,-45.141852100027,14.3059530649359,-32.9965600368375,-53.2275716682116,NA,-23.6956894280467,-25.5260736003896,-116.883760880747,-140.675013837953,175.818927368995,NA,-64.4418056477452,-12.0652546799535,-57.1333342007108,-38.5918861790053,-42.7429111636597,51.3350792074623,-120.066059781207,-31.93521279855,NA,9.71204414104392,277.987668679757,146.602006615922,-36.2887704412777,199.715515354673,-76.2601519180737,-50.299341428134,-48.2150558906057,-0.791335456239771,14.5975941984094,74.5239115590416,-2.46024792696205,-24.728292655433,-6.90218440345038,-55.3550351014359,-13.0099489319228,-17.1829551909764,108.117090322149,-58.4576398770614,-7.62826226415085,-47.7573021394585,-56.0984850538335,60.0382513712158,-19.380644639231,154.568891350004,77.0938719314003,240.548311940269,44.1679718315638,113.833606969686,202.481612948164,-53.2692944685242,-68.9033832834357,3.77491018744737,NA,-38.1149785498462,-49.9682606393809,-50.8455607265744,-30.2841889665323,-27.1334027570743,-33.7603564939336,NA,7.00488873259532,-18.1033598821296,-70.43340236729,19.9325731698761,1.90435547365775,-0.166569785157411,15.0672031369712,89.4853697421241,52.5672233476145,-4.57371725320753,9.61701482394374,-65.9525106325752,-43.7276798596335,345.637517827953,-24.8508229941159,-69.9094582646975,-9.18494733640393,NA,NA
"712","assured",NA,-76.3733868321183,-74.9187662283273,-147.070444233605,-51.7906768872396,-15.7626430268209,NA,-85.9156188823749,-41.2718461805112,-118.016369737013,-134.514913436239,15.6717944906162,NA,-86.9196531701272,-101.974296704611,-73.3140151323301,65.8606971577743,-40.7305240834337,2.42519409558403,-145.361769375781,199.571438498713,NA,1396.76325882776,-53.5715616651974,-5.11984957815269,-42.4355850465934,957.531860557293,-88.6200575164225,65.3144537775298,-16.7643981646942,-4.33355203637784,-53.0346657269456,5.65878943126399,-29.5974620990032,-27.265282061045,-6.6385601390404,207.161340621249,-21.548079436746,228.301278308187,-154.422939208257,-43.4917901895365,27.8332924528302,-70.6754061240547,-106.685362187848,57.6222316921017,-66.8282980755688,236.113052991268,-24.7123035796515,-1.61612026374869,51.3033832335888,46.9016489239359,52.6289272100505,-19.2924249983266,-47.8083464330573,-57.0144340173662,NA,NA,-73.7141307269396,-9.42311385187125,-5.53234197665363,86.2704796536651,-26.951321431595,NA,-7.15657842819925,-38.3208462373168,-37.9565257999118,58.1565238483124,-16.052692855348,-45.520166979969,-2.59153703025142,0.326723761791486,50.9365559827284,71.7387449635957,-34.8864224825122,-132.268736586705,-44.6401548082995,80.6814380889737,73.7850527001539,-1.81691933997823,36.6235770595783,NA,NA
"713","her",NA,-37.6589976036808,-65.141852100027,-25.6940469350641,-63.9965600368375,-21.2275716682115,NA,-47.6956894280467,-41.5260736003896,-59.8837608807475,-115.675013837953,-10.1810726310052,NA,-83.4418056477452,27.9347453200465,-27.1333342007109,25.4081138209947,-89.7429111636597,36.3350792074623,-140.066059781207,-32.93521279855,NA,-115.287955858956,-42.012331320243,154.602006615922,-20.2887704412778,-37.284484645327,-58.2601519180737,11.700658571866,-8.2150558906057,-33.7913354562398,-35.4024058015906,-6.4760884409584,13.5397520730379,-46.728292655433,-6.90218440345038,24.6449648985641,18.9900510680772,-81.1829551909764,-111.882909677851,-66.4576398770614,9.37173773584915,-86.7573021394585,-85.0984850538335,-12.9617486287842,-9.38064463923099,-12.4311086499956,-19.9061280685997,-6.45168805973139,-80.8320281684362,82.8336069696862,-21.5183870518355,-29.2692944685242,-12.9033832834357,-33.2250898125526,NA,-21.1149785498462,-82.9682606393809,-49.8455607265744,-15.2841889665323,35.8665972429257,-19.7603564939336,NA,-8.99511126740468,-31.1033598821296,-7.43340236729003,19.9325731698761,1.90435547365775,-17.1665697851574,-4.9327968630288,-71.5146302578759,21.5672233476145,-15.5737172532075,-6.38298517605626,-112.952510632575,-53.7276798596335,-204.362482172047,62.1491770058841,-7.9094582646975,-24.1849473364039,NA,NA
"714","with",NA,-24.3375949107902,-78.3360806321021,48.9618537403006,9.304910750562,-12.3613395078639,NA,-37.2506717916287,-41.46251674542,-75.1669130948138,195.615011262475,138.0321441494,NA,-85.5612675283407,-40.5425151861178,43.8214955663843,-24.9787403448104,-81.2398143936032,33.1076079294928,-203.889987179851,-95.8085499742343,NA,-120.775152187277,20.0978610935184,-35.3284574325966,-41.5754740926067,-24.330398344672,-97.3501283176609,78.104107373282,-23.6023914591278,4.07311039872571,-57.8104707829294,22.0576310270972,-37.2445514699724,-39.862540006836,-8.83627833734788,-10.7259411707647,-15.1444815581286,-95.8118968161856,69.9820829395475,-52.7161774551802,21.9871264150944,-69.4868281356075,-92.9952043373372,-45.3157535485628,-53.7425579983154,28.7049317603204,3.14232805363738,-15.2427961107357,5.20182468207004,25.6006174582486,-63.231558486364,-42.7750771009748,-65.6296240708411,7.07757413624398,NA,NA,-58.9047281612706,43.5100509921014,-12.0962272190627,32.7175678456106,-40.808097728349,NA,-5.53547805760332,-10.9077314709264,-66.0641832254455,1.98856083948516,40.4150933914063,9.9950309161397,-6.84748190483445,-77.3042917529591,-16.840443493607,-42.4956016990067,-24.0088445026703,-19.5315671211077,-6.45579859679998,41.6484978932081,-66.1918540705484,-45.1363235335177,-13.4828162374084,NA,NA
