"","word","ARGHS9P7FVR3W","A15QI1G4FCMV5E","A1SYR0UUMZM2VH","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","AEX85SLEN727","A2BET78ZNEHNHE","A1FNEVG87BS5K0","A2NJGU26SOMOKV","A2MSCP411YP41Q","A3UDP95JGEX3H1","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A3S3YW6II31OZV","ANDPWG91K8OEX","AKEZ83FQITFD8","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A25OW5OQG4B8FR","A2MVFSJBKHUPH9","A37I1ETWW49IZO","A2EAIMII6MSIO5","A3QJPB0NZU5PY1","A1LDS7FXQNGLEN","A14N0AMVXOBZYH","A1RCM1Y87J0FGW","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A1H314LD953G5Q","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A2DGJ8T7C3HMCQ","A1W079WCHEQKX6","ACYV5TUADOWEA","A2PE5UDQ5WG2R0","A3EZCOCQU4QNCO","A127R5QI5OGBIK","A3EQVDHHKZRC0K","A2TG01V56PAL65","A2XPQ8KYFKI6FD","A3OQ1JKWS02NMF","ANL7UI5ES4L18","A3NMC1E54BML7K","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","ARNTOT4L28BBP","A2GNS1SQLQNMR2","A1GAARR4GOOZCO","A1U1QL617G5DU3","ACTW5YEWV9OR0","A1IWL4WQTKN1PR","A38UOBWJF4WFGG","ALE5RDP8XZL3","AOTSROWZG1XS1","A35QV79054LGTU","AWZ83IBW10B96","A2VCTDV17CKH2X","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A14SNQOYGXPZ7K","A11AUVZ4MCA7VU","A1WXZPUAXDE0DQ","A5E076UK5CA9J","A1JY8OZHGDL9GR","AY1ZVSTHEQDH8","A1JBTEJN14MFFA","A21L2ZM379FG7","A3T8CCUYDNT61C","AER86HM7LU5G","A3M0KT6KUJEZD1","A2U750ON775R3L","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A2I2OHYPL49ZAI","A2HS4FQ4DR4GIK","AM7UBKT777C3R","AEUGCBFJPU0MX","A23PSX2ZO4F65Q","A911XMMVXT7IU","A2LFX0LP92GLCQ","AOVB3KCIIJLRJ","A2BJ35SLVKCUL7","AOZ06WXWI630","A8L4UTQ8RXDFS","A1RE0RBV10VAVC","AJDL05304W8E","AK9FN3FCOY9Q2","A2AB80GWC0LU0P","A7LIT8S8LGRAH","A1VXGA62J77RO","ANC446SIU64J6"
"627","underbrush.",-158.898955564079,-125.305467143841,-86.9393692144236,-47.8732408290695,71.6002440236912,-5.95404091304504,-80.1967253762779,-161.985357279274,-19.7129933465111,-199.908399470467,-143.204965105288,18.828270352084,57.1509109913467,-107.992236197019,-97.1474739328051,-38.0275286257481,-236.277373380145,-80.3014138259851,-75.0066277287602,-81.7221081717794,-80.3001075865874,-154.412232277715,133.943491609855,63.5961065583035,NA,-97.6554059690402,-54.6959469977266,-24.041562612832,-32.9831846706443,-32.1562757967386,187.701877328873,6.38320405934162,141.870571892492,-54.0192229866452,-30.1184636626679,-169.450947516485,-37.6488211013863,-19.8998404824842,-31.3436512203777,25.365015515954,17.6183143864575,22.445783744715,-18.8366817514672,-49.2688000403047,-58.8061413168624,-88.4290513455779,-47.1435065177357,-136.297406718104,-6.57704666318743,-34.5872088076312,-41.9598099396916,-124.484641274,-28.7536081665414,-145.978189959787,40.7915182846224,50.8899308006368,-123.518589791528,-43.3149811039886,-149.313330165518,-13.4576864547924,-69.0217674669002,-6.29248588316255,34.181512451575,NA,96.3124695388888,-132.201512240693,106.833731463274,-35.9814117672957,-59.459147465143,-57.6239763988389,-85.6847334050863,-137.480484671441,-62.5313046947566,816.860934579439,-27.8153556224378,5.06034398269766,-9.771929911553,238.50012676561,-0.330441485963943,-274.131716646649,20.4497911674791,41.5699231125064,NA,-30.7677303045758,866.115015167829,-60.562868914388,33.8597912299168,-124.384164481026,-68.4518878141495,NA,-67.760475697639,-0.658120659456688,-124.128437664493,-109.883719197444,NA
"628","The",423.5495584624,-80.974996380944,-101.970080829308,-25.9689203017952,-14.520383427661,-23.8298990813265,-41.2824556605546,-75.6062158971692,-22.706832900181,-115.843696163326,-32.2447774464064,-79.2986030552918,-65.2352426136975,-76.3647665444254,-71.1919239655422,300.054481931143,-32.3015628152162,85.113730240357,-51.3675904063626,3.12767601990349,-41.1117561330491,-73.4586660032312,-73.130074456178,12.0799415497162,NA,-59.2014984892688,240.731990549949,-85.0533103706193,5.19404792329033,-27.2674741186819,-39.0810108120032,-88.2903998506782,-39.5937517078019,-51.9100177442953,-28.6993386557509,-80.6452452775284,-17.9628859182809,-55.4272561157172,3.45165983181563,-25.40111007048,16.798882680357,-20.8043121186592,-41.308284985395,-17.9278801695981,-53.1982920889498,-39.5560506611082,-57.4571479994646,31.2108331096046,-28.659939703174,8.80658283177088,-6.07105494494615,10.3327254852002,-95.970173596338,-71.4241641618357,48.7832503820169,-41.2291284088199,-135.365989672918,18.8867686152033,26.3629463783021,37.9250470867508,-59.346494329527,33.2023665604436,-7.02494135902006,NA,17.4844880161137,37.9490639837696,141.327708056894,-8.01497279899792,-96.700990282349,-28.3513088034229,174.931099370434,34.3931229413058,3.06962791994967,15.2386292834891,-46.9527346736479,-14.5483052978374,-74.4327853379618,-118.79420055958,20.7986211267627,-280.554708302333,61.2469524489674,-5.13637133331124,NA,-4.28809205508427,-117.834816337139,36.4855483936975,2.64377536127196,-104.869972270624,-101.371945585593,14.3405741327081,266.839947027008,-56.6376433572193,397.029814359502,-78.2386247674805,NA
"629","girl",1705.74349420909,-52.5163052263061,-68.966241877447,-26.9569603677045,-62.7553049962419,-32.9704168102913,116.97826062498,-130.153608569932,-22.3326029559722,-176.351784076719,-44.4898009037666,35.7172561206301,52.0630265869331,-132.068200251,-86.4363677114501,60.0442306115314,-33.4235391358323,23.1868372320642,-43.0724700716623,-14.7285470040569,-26.0103000647414,120.172138212458,49.3791213020761,27.6444621757896,NA,-42.0082369242402,-135.821501643511,-32.5518419008959,-27.3281061509515,-29.128574328439,65.2668502056063,-42.8311993619257,-73.1607112577652,-7.17366839958903,-46.8767292816155,-98.995958057398,-35.4236278161691,-15.986329161563,16.1022459502915,-68.9303443721757,13.1513116436195,-57.3980501357374,-58.374334581154,-7.84549515343639,-45.2742732424389,-18.6651757466669,-32.4179428142485,34.647303131141,16.2254219268243,-22.7426411231544,16.4428506807107,-52.0194453596998,-106.693102917613,-94.1184173865796,-80.0907161301574,-62.0892460076378,-170.635064687744,-0.763450099695725,-132.596588189675,-7.12279460594212,-26.3059034716987,18.2655100049929,-6.87413463269568,NA,-24.1620142935394,92.5552419557119,47.8909609826917,-22.0107776700351,-74.0457599301983,-56.8853922528499,-87.6458797265057,-41.8410780102876,-16.1304886568886,-109.933582554517,23.4394377077533,17.9027758622295,-56.2251784096607,-111.257409643931,20.9074883001718,-362.001834345372,-13.8526927112186,-26.798084527584,NA,-16.3480468362707,-105.466087399018,-8.14550376981316,-66.0792226551474,-112.184246296924,-83.5069383641624,-17.5945167143652,-79.9851058135727,-53.890203019999,-149.614967143497,-82.194261571226,NA
"630","was",NA,-32.974996380944,101.029919170692,-22.9689203017952,-30.5203834276609,-28.8298990813265,38.7175443394454,14.3937841028308,-22.706832900181,-83.843696163326,-60.2447774464064,6.70139694470818,7.76475738630256,-120.364766544425,-71.1919239655422,-40.9455180688572,-1.30156281521622,135.113730240357,-11.3675904063626,-59.8723239800965,-12.1117561330491,-73.4586660032312,98.869925543822,-2.92005845028378,NA,-37.2014984892688,-191.268009450051,-45.0533103706193,-12.8059520767097,-10.2674741186819,88.9189891879968,-52.2903998506782,-94.5937517078019,-51.9100177442953,-28.6993386557509,-87.6452452775284,-17.9628859182809,-15.4272561157172,-43.5483401681844,180.59888992952,-63.201117319643,-57.8043121186592,-26.308284985395,-17.9278801695981,-59.1982920889498,-40.5560506611082,-27.4571479994646,-194.789166890395,-51.659939703174,-22.1934171682291,17.9289450550538,-0.667274514799839,-93.970173596338,-102.424164161836,-84.2167496179831,-57.2291284088199,-138.365989672918,18.8867686152033,-191.637053621698,11.9250470867508,-24.346494329527,23.2023665604436,16.9750586409799,NA,17.4844880161137,-37.0509360162304,1215.32770805689,-24.0149727989979,-32.700990282349,-31.3513088034229,-55.0689006295656,-30.6068770586942,-12.9303720800503,386.238629283489,1.04726532635205,-14.5483052978374,-103.432785337962,-62.7942005595796,-26.2013788732373,-42.5547083023328,-34.7530475510326,14.8636286666888,NA,-4.28809205508427,36.1651836628614,456.485548393698,-119.356224638728,-102.869972270624,-131.371945585593,14.3405741327081,-103.160052972992,-42.6376433572193,-121.970185640498,-86.2386247674805,NA
"631","curious,",244.51923719585,-34.6815406077547,-73.9508860700051,-43.9091206313416,-23.6949912705659,-26.5324877261506,38.0211257671183,-58.343179260985,-20.8356831791373,-138.384135730289,-82.4698947332073,50.7806928243181,-79.7438966105449,-55.8819350772963,-67.4141426950815,-85.996774666914,4.08855558170325,-54.5207348011068,-59.8919887328611,-42.1534390998983,-78.6044757915105,-95.3046449247837,247.415904335093,-10.0974553199167,NA,-85.2351906641259,86.9645295826517,-48.5459680220022,-46.4167224479188,-13.5729751674673,34.6582942760443,-46.9943974069158,-56.4285494576184,-16.228271020764,24.413708214926,-141.398809176876,9.73340459227819,-26.2226213449465,-39.2954095758052,-30.0472815789587,-21.4389725033302,-63.7730022040503,-16.6385329641901,-47.5159550887897,-78.5781978563952,-12.1016760889017,-72.261122073384,78.3931832172869,-6.23313155318239,-35.9395369428554,-37.5015268166621,NA,-124.584820202715,-120.895430285555,-138.586582178855,-31.5297164029094,-101.711364747049,-63.3643249592917,-59.4347264615853,-1.31416137671368,-82.1435400403853,12.5180837831898,-38.2709077273981,NA,-31.7480235321518,24.9799538434807,-96.8560273141183,-6.99399715418405,48.5751614784048,-13.0217260505579,-57.9537961142661,-71.7778818166611,-55.9309549642418,-120.622429906542,41.0081272333584,-44.292899497503,-101.394750696456,-99.1102459813361,-50.6570430061915,-62.7903385175305,-42.2512733519627,-33.4449373046752,NA,-44.5878659610164,-153.991171646534,-56.669712423856,-95.9712147208251,-140.441342402125,-82.0469094784407,-32.3348801026585,-117.285317175896,5.09955832888234,-247.194093155495,-82.0168087862076,NA
"632","so",451.35562271571,-13.4336875355819,-69.973919781168,-33.9808802358859,217.71453814092,-20.6893813523616,73.4568280539108,78.941176775594,-33.0810628443897,-159.335608249934,-49.9997539890462,97.6855377687862,142.466488185672,-46.6613328378511,-39.9474802196344,-53.9352667492459,16.8204135053999,-82.9593767513502,-49.6627107410629,-41.0161009561361,-81.2132122013568,-107.089470218921,-9.63927021443221,13.5154209236428,NA,-21.3947600542974,-71.7145172565917,-21.5547788403427,-32.2837980024678,-0.406373908924801,-47.4288718296127,2.25039966056935,-66.0267921578386,-65.6463670890015,-10.5219480298863,-72.2945324976588,-33.5021440203928,-14.8681830698713,-42.1989262866602,-3.87187576878425,80.4464537170944,-45.2105741015809,-24.242235389636,-12.0102651857597,-68.1223109354607,-40.4469255755495,-52.4963531846807,-39.2256369119319,-28.5453013331723,-39.6441932133039,-4.58496057060297,-43.3151036698998,-75.2472442750625,-28.7299109370918,384.657216894191,-41.369010810002,-74.0969146580913,-41.4630126698978,-47.6775190537204,-2.02711122055633,-38.3870851873554,-6.86077688410561,32.8242519146556,NA,-3.86900967423322,15.3428860118274,-5.23554486890339,47.9808320720393,-23.3562206344998,-7.81722535399586,-42.4919215326256,-11.3726761071008,-26.730255503212,203.410841121495,-5.34490705504922,1.0006135420957,-49.6403922662629,32.6690085247717,6.68975395335349,14.8924177407067,8.34659760915348,-43.4746581390384,NA,-22.2281372738978,-94.2035452752595,-148.883399442792,-19.6332266223086,-54.555698244324,-89.2369528070232,-2.72433502021854,-136.335000132411,-46.3850836944396,84.6745958625016,-74.2829879637351,NA
"633","she",2003.5495584624,-48.974996380944,-73.9700808293075,-30.9689203017952,9.47961657233905,-56.8298990813265,-11.2824556605546,-95.6062158971692,-22.706832900181,-267.843696163326,-70.2447774464064,81.7013969447082,1.76475738630256,-131.364766544425,-87.1919239655422,-36.9455180688572,-219.301562815216,-74.886269759643,-1.36759040636262,-43.8723239800965,-65.1117561330491,-73.4586660032312,-26.1300744561781,-64.9200584502838,NA,112.798501510731,-38.2680094500512,-74.0533103706193,-33.8059520767097,-48.2674741186819,-23.0810108120032,-35.2903998506782,-152.593751707802,-66.9100177442953,-59.6993386557509,-147.645245277528,44.0371140817191,-7.42725611571716,-43.5483401681844,159.59888992952,176.798882680357,-60.8043121186592,-58.308284985395,-17.9278801695981,-65.1982920889498,-53.5560506611082,-57.4571479994646,-121.789166890395,-40.659939703174,-85.1934171682291,-54.0710549449462,30.3327254852002,-91.970173596338,-39.4241641618357,-22.2167496179831,-74.2291284088199,-75.3659896729176,-29.1132313847967,-134.637053621698,-32.0749529132492,-56.346494329527,9.20236656044362,-23.0249413590201,NA,-14.5155119838863,-42.0509360162304,471.327708056894,24.9850272010021,-64.700990282349,-31.3513088034229,-35.0689006295656,-69.6068770586942,-43.9303720800503,84.2386292834891,25.047265326352,1.45169470216259,-144.432785337962,-103.79420055958,6.79862112676266,111.445291697667,-34.7530475510326,-75.1363713333112,NA,-14.2880920550843,-112.834816337139,-63.5144516063025,-120.356224638728,-100.869972270624,-111.371945585593,-33.6594258672919,-93.1600529729918,-46.6376433572193,-219.970185640498,-70.2386247674805,NA
"634","dug",143.5495584624,-32.974996380944,-87.9700808293075,-25.9689203017952,-62.520383427661,155.170100918674,-17.2824556605546,-165.606215897169,-42.706832900181,-219.843696163326,-75.2447774464064,-5.29860305529183,30.7647573863026,-128.364766544425,-87.1919239655422,-42.9455180688572,-203.301562815216,-44.886269759643,-61.3675904063626,4.12767601990349,-0.111756133049091,-63.4586660032312,-26.1300744561781,-18.9200584502838,NA,14.7985015107312,-86.2680094500512,-17.0533103706193,-17.8059520767097,-4.26747411868189,8.9189891879968,-57.2903998506782,-21.5937517078019,26.0899822557047,-28.6993386557509,-123.645245277528,13.0371140817191,-7.42725611571716,-43.5483401681844,86.59888992952,16.798882680357,169.195687881341,-25.308284985395,-32.9278801695981,-59.1982920889498,-87.5560506611082,-37.4571479994646,-150.789166890395,-84.659939703174,-53.1934171682291,-6.07105494494615,-62.6672745147998,-116.970173596338,-42.4241641618357,-100.216749617983,-53.2291284088199,-128.365989672918,-45.1132313847967,-6.63705362169785,-4.07495291324922,-88.346494329527,-10.7976334395564,-7.02494135902006,NA,-13.5155119838863,127.94906398377,49.3277080568941,-5.01497279899792,-48.700990282349,-13.3513088034229,-65.0689006295656,142.393122941306,-44.9303720800503,-37.7613707165109,-38.9527346736479,33.4516947021626,54.5672146620382,-109.79420055958,-3.20137887323734,-88.5547083023329,-18.7530475510326,-45.1363713333112,NA,-14.2880920550843,-58.8348163371386,-113.514451606302,3.64377536127196,9.13002772937583,178.628054414407,15.3405741327081,-73.1600529729918,-52.6376433572193,-96.9701856404978,-70.2386247674805,NA
"635","some",-4.25650579091003,-20.5163052263061,-76.966241877447,-29.9569603677045,137.244695003758,14.0295831897087,-19.02173937502,-170.153608569932,-32.3326029559722,-176.351784076719,2.51019909623343,29.7172561206302,-67.9369734130669,-130.068200251,-55.4363677114501,37.0442306115314,-237.423539135832,-96.8131627679358,-23.0724700716623,1.27145299594313,-69.0103000647414,-49.8278617875417,65.3791213020761,-4.35553782421036,NA,465.99176307576,-93.8215016435106,-66.5518419008959,-23.3281061509515,-34.128574328439,33.2668502056063,7.1688006380743,-89.1607112577652,8.82633160041098,-15.8767292816155,-140.995958057398,199.576372183831,0.0136708384369629,-29.8977540497085,41.0696556278243,13.1513116436195,154.601949864263,-43.374334581154,-23.8454951534364,-45.2742732424389,24.3348242533331,-2.41794281424845,-179.352696868859,-16.7745780731757,-37.7426411231544,-7.55714931928934,25.9805546403002,-85.6931029176134,543.88158261342,-111.090716130157,-100.089246007638,-85.635064687744,-48.7634500996957,-151.596588189675,-22.1227946059421,-41.3059034716987,40.2655100049928,-14.8741346326957,NA,-23.1620142935394,-0.44475804428814,44.8909609826917,-29.0107776700351,-90.0457599301983,-37.8853922528499,-57.6458797265057,-31.8410780102876,-62.1304886568886,-64.9335825545171,0.439437707753321,-11.0972241377705,-50.2251784096607,-54.2574096439309,3.90748830017184,-18.0018343453724,18.1473072887814,-56.798084527584,NA,-16.3480468362707,124.533912600982,-8.14550376981316,-4.07922265514744,-45.1842462969244,-53.5069383641624,-34.5945167143652,-99.9851058135727,96.109796980001,-179.614967143497,-2.19426157122596,NA
"636","squirrel",-25.4807628041496,-34.6815406077547,-77.9508860700051,-34.9091206313416,15.3050087294341,-40.5324877261506,-40.9788742328817,-208.343179260985,-30.8356831791373,-154.384135730289,-79.4698947332073,7.78069282431806,-1.74389661054487,-156.881935077296,-34.4141426950815,4.00322533308599,-42.9114444182968,-24.5207348011068,-49.8919887328611,-42.1534390998983,-1.60447579151052,-35.3046449247837,-18.5840956649073,36.9025446800833,NA,88.7648093358741,-133.035470417348,265.454031977998,115.583277552081,-36.5729751674673,354.658294276044,-38.9943974069158,15.5714505423817,-1.22827102076398,136.413708214926,-173.398809176876,9.73340459227819,-34.2226213449465,-55.2954095758052,56.9527184210413,28.5610274966698,64.2269977959497,-31.6385329641901,-32.5159550887897,-76.5781978563952,-42.1016760889017,-62.261122073384,-201.606816782713,-41.2331315531824,-51.9395369428554,-37.5015268166621,566.5718712607,-98.5848202027151,107.104569714445,-90.5865821788546,-138.529716402909,-70.7113647470494,-47.3643249592917,-174.434726461585,-44.3141613767137,-82.1435400403853,-27.4819162168102,-22.2709077273981,NA,-61.7480235321518,-13.0200461565193,-84.8560273141183,-42.993997154184,-127.424838521595,-59.0217260505579,-17.9537961142661,-84.7778818166611,-55.9309549642418,3.37757009345792,-38.9918727666416,-15.292899497503,-77.3947506964563,-132.110245981336,-4.65704300619146,421.20966148247,237.748726648037,-63.4449373046752,NA,-24.5878659610164,-53.991171646534,-56.669712423856,57.028785279175,-0.441342402125152,-82.0469094784407,-1.33488010265854,-117.285317175896,-74.9004416711177,-269.194093155495,-90.0168087862076,NA
"637","food",-104.25650579091,-36.5163052263061,-98.966241877447,-16.9569603677045,17.2446950037581,-10.9704168102913,-11.02173937502,-160.153608569932,-22.3326029559722,-136.351784076719,-67.4898009037666,7.71725612063015,-104.936973413067,-111.068200251,-87.4363677114501,16.0442306115314,-65.4235391358323,33.1868372320642,-43.0724700716623,-45.7285470040569,-29.0103000647414,-39.8278617875417,-42.6208786979239,26.6444621757896,NA,411.99176307576,-81.8215016435106,71.4481580991041,-20.3281061509515,-29.128574328439,1.2668502056063,-46.8311993619257,-18.1607112577652,8.82633160041098,1.12327071838445,-159.995958057398,-34.4236278161691,-7.98632916156304,-61.8977540497085,4.06965562782426,-46.8486883563805,-33.3980501357374,-42.374334581154,-7.84549515343639,-51.2742732424389,281.334824253333,-52.4179428142485,24.647303131141,-50.7745780731757,-22.7426411231544,-31.5571493192893,32.9805546403002,-73.6931029176134,155.88158261342,-79.0907161301574,77.9107539923622,-143.635064687744,31.2365499003043,-198.596588189675,5.87720539405788,-42.3059034716987,43.2655100049928,25.1258653673043,NA,-24.1620142935394,-52.4447580442881,-92.1090390173083,-42.0107776700351,-58.0457599301983,-50.8853922528499,82.3541202734943,-47.8410780102876,-31.1304886568886,-59.9335825545171,-8.56056229224668,-14.0972241377705,39.7748215903393,-103.257409643931,-27.0925116998282,-281.001834345372,90.1473072887814,-56.798084527584,NA,13.6519531637293,-70.4660873990177,-28.1455037698132,25.9207773448526,-102.184246296924,-93.5069383641624,-33.5945167143652,-69.9851058135727,-11.890203019999,-207.614967143497,-82.194261571226,NA
"638","up",-78.6443772842903,-13.4336875355819,-85.973919781168,-13.9808802358859,33.71453814092,-64.6893813523616,7.45682805391078,-11.058823224406,-43.0810628443897,-103.335608249933,-69.9997539890462,-56.3144622312138,-86.533511814328,-106.661332837851,-87.9474802196344,65.0647332507541,-124.1795864946,-42.9593767513502,-39.6627107410629,-42.0161009561361,-29.2132122013568,-97.0894702189207,-25.6392702144322,-16.4845790763572,NA,-59.3947600542974,-43.7145172565917,24.4452211596573,-40.2837980024678,-51.4063739089248,-15.4288718296127,-77.7496003394307,-74.0267921578386,-49.6463670890016,-26.5219480298863,-69.2945324976588,13.4978559796073,-14.8681830698713,51.8010737133398,0.128124231215748,-49.5535462829056,-72.210574101581,-25.242235389636,3.98973481424026,-86.1223109354607,-8.44692557554946,-42.4963531846807,-104.225636911932,-40.5453013331723,-7.64419321330386,-4.58496057060297,-21.3151036698999,-1.24724427506254,12.2700890629082,-113.342783105809,-57.369010810002,-115.096914658091,-25.4630126698978,-137.67751905372,7.97288877944367,-54.3870851873554,-41.8607768841056,-31.1757480853444,NA,-4.86900967423322,-100.657113988173,-40.2355448689034,-31.0191679279607,-39.3562206344998,-26.8172253539959,27.5080784673744,-13.3726761071008,-26.730255503212,-87.5891588785047,2.65509294495078,-14.9993864579043,84.3596077337371,-94.3309914752283,-0.310246046646513,-329.107582259293,56.3465976091535,-53.4746581390384,NA,17.7718627261022,-133.20354527526,1.11660055720824,-35.6332266223086,-82.555698244324,-19.2369528070232,-1.72433502021854,-96.3350001324109,-37.3850836944396,-112.325404137498,-82.2829879637351,NA
"639","to",-98.6443772842903,-13.4336875355819,16.026080218832,-24.9808802358859,153.71453814092,-18.6893813523616,-22.5431719460892,-51.058823224406,-63.0810628443897,-143.335608249934,-78.9997539890462,-13.3144622312138,233.466488185672,-149.661332837851,-71.9474802196344,-49.9352667492459,-45.1795864946001,-72.9593767513502,-19.6627107410629,-57.0161009561361,-37.2132122013568,-97.0894702189207,-24.6392702144322,-33.4845790763572,NA,-126.394760054297,-36.7145172565917,9.44522115965727,-22.2837980024678,-27.4063739089248,0.571128170387305,-44.7496003394306,-108.026792157839,-49.6463670890016,-10.5219480298863,-113.294532497659,12.4978559796072,-14.8681830698713,5.8010737133398,-29.8718757687843,0.446453717094388,-65.2105741015809,-25.242235389636,-12.0102651857597,-67.1223109354607,0.55307442445054,-32.4963531846807,-103.225636911932,-50.5453013331723,39.3558067866961,-52.584960570603,-53.3151036698998,-110.247244275063,-23.7299109370918,-73.3427831058088,11.630989189998,-124.096914658091,22.5369873301022,-139.67751905372,-22.0271112205563,-38.3870851873554,-41.8607768841056,24.8242519146556,NA,-34.8690096742332,-9.65711398817256,23.7644551310966,-10.0191679279607,-55.3562206344998,-25.8172253539959,287.508078467375,85.6273238928992,-57.7302555032121,-123.589158878505,-22.3449070550492,1.0006135420957,-18.6403922662629,-96.3309914752283,-24.3102460466465,-302.107582259293,144.346597609153,-53.4746581390384,NA,27.7718627261022,271.79645472474,41.1166005572082,72.3667733776914,-9.55569824432397,-129.236952807023,-32.7243350202185,-46.3350001324109,315.61491630556,-146.325404137498,-66.2829879637351,NA
"640","see",-136.4504415376,-32.974996380944,-18.9700808293075,-33.9689203017952,33.4796165723391,-53.8298990813265,-18.2824556605546,-75.6062158971692,-42.706832900181,-171.843696163326,-82.2447774464064,-12.2986030552918,-65.2352426136975,-141.364766544425,-55.1919239655422,-62.9455180688572,-219.301562815216,-54.886269759643,-81.3675904063626,-59.8723239800965,-59.1117561330491,-83.4586660032312,-26.1300744561781,-33.9200584502838,NA,-99.2014984892688,-135.268009450051,-4.05331037061931,8.19404792329033,-46.2674741186819,-7.0810108120032,-65.2903998506782,-93.5937517078019,-4.91001774429529,-11.6993386557509,-118.645245277528,-33.9628859182809,-7.42725611571716,-12.5483401681844,-16.40111007048,-13.201117319643,-86.8043121186592,-26.308284985395,-32.9278801695981,-74.1982920889498,25.4439493388918,41.5428520005354,-139.789166890395,-28.659939703174,-6.19341716822912,-6.07105494494615,-89.6672745147998,-125.970173596338,-49.4241641618357,-65.2167496179831,-43.2291284088199,-117.365989672918,-13.1132313847967,-96.6370536216979,-21.0749529132492,-56.346494329527,-2.79763343955638,0.975058640979938,NA,48.4844880161137,-59.0509360162304,-14.6722919431059,-18.0149727989979,-96.700990282349,-31.3513088034229,74.9310993704344,-41.6068770586942,-28.9303720800503,-124.761370716511,-13.9527346736479,1.45169470216259,19.5672146620382,1.20579944042037,5.79862112676266,-148.554708302333,13.2469524489674,-65.1363713333112,NA,5.71190794491573,-113.834816337139,-73.5144516063025,-13.356224638728,-90.8699722706242,-61.3719455855928,-17.6594258672919,76.8399470270082,-61.6376433572193,-208.970185640498,-54.2386247674806,NA
"641","what",-94.25650579091,-52.5163052263061,-8.96624187744703,-21.9569603677045,-53.7553049962419,-89.9704168102913,-26.02173937502,-80.1536085699323,-12.3326029559722,-112.351784076719,-84.4898009037666,-41.2827438793699,12.0630265869331,-132.068200251,-70.4363677114501,-50.9557693884686,-206.423539135832,103.186837232064,-43.0724700716623,-62.7285470040569,-34.0103000647414,-79.8278617875417,-27.6208786979239,-35.3555378242104,NA,-122.00823692424,-112.821501643511,-59.5518419008959,-31.3281061509515,-34.128574328439,129.266850205606,-82.8311993619257,-83.1607112577652,-38.173668399589,-31.8767292816155,-57.995958057398,-19.4236278161691,8.01367083843696,-29.8977540497085,66.0696556278243,-36.8486883563805,-68.3980501357374,3.62566541884598,-23.8454951534364,-82.2742732424389,-14.6651757466669,-38.4179428142485,-126.352696868859,-5.77457807317566,-6.74264112315438,16.4428506807107,52.9805546403002,-120.693102917613,-23.1184173865796,-111.090716130157,-63.0892460076378,-175.635064687744,-16.7634500996957,-73.5965881896753,-27.1227946059421,-42.3059034716987,58.2655100049928,17.1258653673043,NA,-54.1620142935394,-75.4447580442881,-89.1090390173083,-30.0107776700351,-58.0457599301983,-32.8853922528499,-17.6458797265057,-110.841078010288,-16.1304886568886,-146.933582554517,31.4394377077533,-14.0972241377705,-50.2251784096607,-117.257409643931,-20.0925116998282,-129.001834345372,-53.8526927112186,-86.798084527584,NA,-6.3480468362707,-253.466087399018,1.85449623018684,-65.0792226551474,-98.1842462969244,-133.506938364162,-18.5945167143652,20.0148941864273,-48.890203019999,-145.614967143497,-106.194261571226,NA
"642","it",-48.6443772842903,-29.4336875355819,-33.973919781168,-23.9808802358859,-7.28546185907996,-53.6893813523616,-32.5431719460892,-91.058823224406,-33.0810628443897,-63.3356082499335,-89.9997539890462,-50.3144622312138,41.466488185672,-116.661332837851,-55.9474802196344,-25.9352667492459,-186.1795864946,-2.95937675135023,-49.6627107410629,-41.0161009561361,19.7867877986432,-77.0894702189207,-40.6392702144322,-32.4845790763572,NA,-88.3947600542974,-43.7145172565917,-1.55477884034273,2.71620199753216,-20.4063739089248,160.571128170387,-46.7496003394306,-99.0267921578386,-18.6463670890016,-42.5219480298863,-16.2945324976589,-48.5021440203927,-22.8681830698713,-41.1989262866602,163.128124231216,-19.5535462829056,-70.210574101581,6.75776461036402,-28.0102651857597,-65.1223109354607,71.5530744244505,-43.4963531846807,-4.2256369119319,-28.5453013331723,-85.6441932133039,-52.584960570603,34.6848963301001,-97.2472442750625,35.2700890629082,-104.342783105809,-58.369010810002,-162.096914658091,-9.46301266989776,-119.67751905372,-37.0271112205563,-70.3870851873554,-43.8607768841056,-23.1757480853444,NA,-4.86900967423322,-89.6571139881726,3.76445513109661,-22.0191679279607,-71.3562206344998,-19.8172253539959,-52.4919215326256,-44.3726761071008,-41.730255503212,-74.5891588785047,-46.3449070550492,16.0006135420957,-8.64039226626292,-119.330991475228,42.6897539533535,-136.107582259293,-7.65340239084652,-63.4746581390384,NA,-2.22813727389783,-68.2035452752595,-18.8833994427918,49.3667733776914,-41.555698244324,-109.236952807023,-1.72433502021854,-76.3350001324109,-37.3850836944396,-141.325404137498,-66.2829879637351,NA
