"","word","A2VAMUTJ9WGI4P","AHP7FGH4N2TX5","A1WNHQEMEHNCPT","A11C7PRG75IWO0","AWZ3AH7JH0DRO","ABMVPQ5CQFHGS","A1VXGA62J77RO","A7ZNPY1T3SX8I","ACPUTK2MNMYHB","A3BFHFBYDCCIGV","A2BNOEYZ3VRW2R","A29Y6BVD19FBAE","A37PQ1206C9RZP","A98XHW6B1VSSQ","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A2XJRU950S5J87","A1SVVVJWT7H51V","A3GLUDQZGEJL5G","AVG2BI8CS5YKX","A32WFJGJ0VUKOO","A36JU4ZU054BRK","A312SMYBQW6E0W","AJDL05304W8E","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","AEUGCBFJPU0MX","A13YITU82HLBRK","A2BJELRJ9N4NA5","AMYL22GHCON9A","A1M7SLIGEI3IH5","A3WJJI7FNF5T5","A2JKCS6UCAUARS","A36S7XIINCHR8R","AOTSROWZG1XS1","A3AA8NU3WAJ3ED","A38UOBWJF4WFGG","A3P9YDDTO87QGZ","A2MVFSJBKHUPH9","A7LIT8S8LGRAH","A33V10XAI3IWXS","A1DQ7T6BB0VJDP","A3VKJDJVRTFA1A","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","A2PURNW8W7L0LT","A2U750ON775R3L","A3U3DA0O35IORB","A3CWWX1NWA00S3","A2LFVSF501ZT5W","A3GYYRNHP635XM","A7MOPEHSUGVQ","A11AUVZ4MCA7VU","A29FWCDRAWIM8K","A3CT5E0WZJL8PG","A3O1NDWT4BXNX4","A1J8TVICSRC70W","A2XYF4PPQETJYX","A2V1ZN7OXOH7J4","AZACM8ZW3MN8N","ACB0CSL0QMRGQ","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A3S3YW6II31OZV","A2JRWVPVWD1KAS","A2FZ90AHSTSHXA","A2TJHKHM8T2SV3","AWMGC78CSF6YL","A2AEA24UF8Z47U","A40F6EHXE5HXU","A3ULFB0PQ1471E","A5U9HUMS31DIR","A253Q11TZPQPIZ","A1WURYN1U64Y1T","A1INWCFGQI236V","ALE5RDP8XZL3","A279TEENVAAZNB","A289P9QG98HRAZ","A2EB58DNAYBZTM","A1I02VZ07MZB7F","A2BZN95HXC8BL9","A1X55V63BZ8MKL"
"346","grimacing",28.3193033033697,41.3469590730976,77.6945793121218,93.3565339398152,-25.7512929225533,-119.103083433543,70.0227888956462,NA,43.909884297275,127.01449384462,-130.027613929042,-13.6937530809152,-18.1556610555147,-82.9318448226373,224.619026813116,57.3481744655735,108.927437344665,264.124163116601,24.4120066839899,-24.9665873111597,408.833285491485,-79.9278474569171,NA,19.1619832930886,125.239063856421,-16.7188711884502,62.8681091682292,-4.05867718851143,1.95542980871596,-10.6273591457861,-140.59872801871,NA,-131.481557207495,-4.64302380463863,NA,-67.985726868608,301.539513202216,-64.6158553791199,-20.8920043265404,116.24617836608,6.62485767808241,-3.42702083653437,NA,99.0842193909119,-57.324094701733,454.702078066456,-33.9485000722085,188.747286556155,-31.8378435973684,-9.63677719369208,-60.5257022113058,20.7180840709323,-98.8088370975896,83.9140793850475,-122.015618477552,-102.184884063458,-31.500597156542,-42.5193025690757,30.1534748372111,NA,9.63748231008068,-32.7098392116128,13.4694146410953,20.1210657561125,47.8694422128817,-86.1580876650953,0.379950379194918,33.297315172253,202.079050640039,26.1056989855444,-62.4853833931105,86.8785538583821,-7.96941193182175,-21.5841841373165,72.3833878666303,-62.1704868133581,-37.9710098736935,33.8250951695641,NA,NA,NA,NA
"347","combined",-47.8905850410904,-69.1949812722366,67.65572426136,-18.5429295000086,-110.510805625977,-2.71274389565075,142.326026392759,NA,-1.26926130688967,88.0445675991759,-181.3809672722,-23.1104932380014,18.0418329971214,-63.969916437533,121.989043824015,14.784727230389,-59.6929823994922,18.733000508764,130.014264484679,-16.7018658277116,-22.8684716080748,-73.8054325028753,NA,-75.2068859585581,-154.108433286809,-70.3887496952977,-16.3035578700032,-37.3093905375997,29.1016402504203,-15.8365594498654,36.8508943366547,NA,-136.152731417201,-31.3120686657054,11.2259128513129,-50.0543341601282,-81.6108037689852,-56.0636151133191,-32.4604012726145,-80.2462730526775,116.754206173746,-9.92779805481516,NA,31.2842067875066,-95.2848011097838,-92.3795437111678,181.429073116099,-141.938459991326,-9.61763509971739,-66.9646178730288,-111.661421878817,-12.4588253894925,-58.3765630407195,9.11917048628539,-122.336835703072,58.4098081412155,-43.8035844562773,-153.566134168255,8.10736290727217,NA,-48.6811893329341,-16.6605729515771,70.2847982324548,-1.16296734913072,-35.7463625399299,-85.2812360753807,-48.8359943326077,-58.049303643471,-122.703539042914,-47.2838731621537,-34.2285197554148,31.5754588567079,-20.1123523140848,-30.7148359607493,25.6684696596879,-53.5337475111061,-19.3049067792886,-27.4066153279197,NA,NA,NA,NA
"348","with",0.269861581068986,-51.3627426535737,-4.4996959416873,-15.1407832593038,-139.548856439673,-75.1513857440824,-32.4610236187872,NA,-48.9858437235485,-81.8351373826013,-162.794380644834,-35.7774538663461,2.83180920766597,0.877797102884432,-38.5308881323897,44.5309382896508,-38.1746613761202,-19.8316499225822,29.4232956874349,52.3570201060805,10.3244999936879,-25.3157726867081,NA,-59.682362965145,-82.4984218597282,-17.0682637226876,-12.9902260229327,-33.3122439339527,-8.31351798276235,-20.6733606661825,8.64938375811396,NA,-74.8374282560258,-33.9882481099726,-18.1545798493593,-9.32876332620905,-42.2120716537905,19.1453459498838,-64.7339890569111,15.7839212722934,37.271600156402,31.0690930720617,NA,-59.9158436261142,-58.127626741987,-30.7060308216638,-13.0606341306728,-114.68144618125,2.26319889088656,-25.2759805903759,-46.2043005488634,147.833536768808,-94.6474668132389,-2.06046510876319,129.378295394851,-27.2114230400903,-21.0155336552187,-118.75346056497,6.92291518751661,NA,35.0441240950069,-32.4635079114345,126.546332597892,20.7009002298963,32.7904184488237,-57.7738297165224,-58.6997731798183,-129.435778906367,-31.8338977747256,-70.8421617529463,-65.2010652046323,-30.6369211499892,-8.68411384313706,-33.2374432544806,30.8087968319181,-120.986790302098,75.359505598331,-265.333457317855,NA,NA,NA,NA
"349","a",-25.3598034523115,-32.9885636895765,61.3837389060272,8.16082642122486,6.17260545005527,105.019632869594,16.4486888725528,NA,-49.5232805360427,-11.7449161189341,-44.8544406743096,-26.0276743376046,-15.5757086344256,-45.2364177418025,45.5791629003066,144.840596584097,44.9640793914088,0.99486225390822,145.230069089502,-1.8488154435753,-13.78077130499,17.0514721754173,NA,-32.7889707200851,-2.54091328941741,10.92210075677,13.4947728623702,-68.0643839812174,-18.8748866576493,3.6990384215796,24.9982508242084,NA,-48.8509508851443,38.004617306827,289.310050625137,-26.5345852007697,-33.6630225673944,-21.1979332527139,-71.4391798951335,45.3065670160215,27.6596456433938,42.5667614172193,NA,-3.3158814363299,-64.0097459661394,28.0491038454642,114.072085434249,-40.7386858236924,-12.0761756161605,-20.2595026283862,-68.6114595513979,56.3028083875335,-16.3506446426284,-10.4451918050496,-49.5853562817079,-42.4273464260696,-22.9244955544247,-93.8939553625071,5.78457939769994,NA,-37.9118908340374,-48.3157091313275,67.9924833719708,39.8488009141665,54.9430041903889,-55.1432749473788,-79.3476073152263,162.524364646461,63.8183331764157,-11.0108781960407,-109.430474291545,-23.546206155012,15.8870650100738,-6.629398724779,-5.33595778890918,-37.0765723953419,19.3578148815458,-199.028588810307,NA,NA,NA,NA
"350","head",-15.730138418931,118.637257346426,59.5003040583127,-48.1407832593038,-59.5488564396729,-17.1513857440824,-24.4610236187872,NA,-75.9858437235485,42.1648626173987,265.205619355166,-50.7774538663461,-28.168190792334,-49.1222028971156,-38.5308881323897,102.530938289651,57.8253386238798,-40.8316499225822,-17.5767043125651,219.357020106081,-20.6755000063121,-55.3157726867081,NA,-59.682362965145,131.501578140272,-33.0682637226876,3.00977397706731,68.6877560660473,-16.3135179827624,3.32663933381746,9.64938375811396,NA,-58.8374282560258,110.011751890027,NA,-56.328763326209,-10.2120716537904,-50.8546540501162,12.2660109430889,-42.2160787277066,17.271600156402,135.069093072062,NA,-59.9158436261142,-84.127626741987,-40.7060308216638,-5.0606341306728,-36.6814461812495,-2.73680110911344,-20.2759805903759,-46.2043005488634,106.833536768808,-78.6474668132389,-26.0604651087632,-70.6217046051495,124.78857695991,-54.0155336552187,54.2465394350297,38.9229151875166,NA,18.0441240950069,-16.4635079114345,-33.4536674021075,32.7009002298962,-25.2095815511763,-73.7738297165224,-11.6997731798183,NA,-31.8338977747256,-60.8421617529463,-33.2010652046323,0.363078850010812,-23.6841138431371,-76.2374432544806,-41.1912031680819,38.013209697902,0.359505598331029,-153.333457317855,NA,NA,NA,NA
"351","twist",-41.5202500744709,-10.8208023082394,21.5391591090745,57.75868018052,-4.789343736249,4.45827471802548,-16.7642611159005,NA,5.19330188061618,-27.865211137157,13.5589726983242,2.63928629074009,-1.36568484497016,-77.0841312822199,30.0990948567115,80.0943855248354,-14.5542416319632,-34.4404873147456,16.8210378867459,-7.9077013773675,-3.97374290675275,-21.4381876407499,NA,-30.3134937134983,-15.1509247164984,-10.3983852158401,-5.81855898470031,55.9384694151356,-41.4597284244667,16.5358396378967,257.199761402749,NA,-79.1662540463196,96.6807967510942,NA,-42.2601560346888,-76.0617546825891,-36.4068943159169,24.8344078891631,-44.7236273089494,7.1422516607381,24.5698702903425,NA,-62.115831022709,-56.1669203339362,-13.6244090440398,59.5617926810201,-4.99569963376856,-3.95700960676443,-25.9481399110391,-48.0685808813519,11.0104462292329,-58.079740870109,0.734443789998953,-75.30048737963,-34.8061152447639,-28.7125463554833,283.293371034209,319.969027117455,NA,-18.6372042619784,-48.5127741714701,-51.2690509934669,101.98493333514,-77.5937767983647,-82.650681306237,-86.4838284680157,NA,32.9486919082273,-17.4525896052481,211.542071157672,38.6661738516851,-28.541173460874,-38.1067914310478,-10.4762849611394,25.37647039565,-18.3065974960739,-123.101746820371,NA,NA,NA,NA
"352","and",-5.94002676339117,-21.9046829989079,33.4614490075509,24.9597533008724,-94.3083691430969,-106.76104620619,-8.15778612167385,NA,-58.1649893277133,97.1949363719545,1989.85226601201,-18.1941940234323,-8.97069673969789,-46.1602745120112,282.839128878509,161.967491054466,-28.7950811202772,-49.2228125304187,61.0255534881239,-30.3782584104714,-23.3772571058714,-18.1933577326663,NA,-41.0512322167917,-34.8459190029579,7.26185777046497,-20.1618930611651,20.4370427169591,9.83269245894198,-34.8825609702618,266.099006113479,NA,-22.508602465732,171.342707028961,NA,-45.3973706177293,-17.3623886249918,-38.3024137843154,31.6976139970148,8.29146985353608,-12.5990513479341,43.5683158537809,NA,-37.7158562295195,-72.0883331500378,2.21234740071218,2.31693905763434,-131.367192728731,19.4834073885376,0.39617873028736,-67.3400202163749,-23.3433726916168,-37.2151927563687,-28.8553740075253,-73.942921830669,-18.6167308354167,-13.318520954954,-49.8002921641492,30.8768032575777,NA,-22.2745475480079,-32.4142416513988,-31.6382838107481,38.416867124653,-43.8253863039879,-64.8969781268079,-59.915717891621,NA,323.383512542322,-114.231733900644,35.0557984330634,71.0599838483366,-5.82705422540012,-24.3680950779134,-6.9061213750243,43.649949000154,-10.9743913072641,-135.565167815339,NA,NA,NA,NA
"353","a",6.64019654768853,37.0114363104235,29.3837389060272,-19.8391735787751,26.1726054500553,-60.9803671304062,-31.5513111274472,NA,-87.5232805360427,-120.744916118934,18.1455593256904,-27.0276743376046,78.4242913655744,-80.2364177418025,-42.4208370996934,205.840596584097,-83.0359206085912,-8.00513774609178,37.2300690895019,-52.8488154435753,-19.78077130499,-12.9485278245827,NA,-32.7889707200851,-9.5409132894174,26.92210075677,5.49477286237017,80.9356160187826,-11.8748866576493,50.6990384215796,15.9982508242084,NA,-0.850950885144309,94.004617306827,NA,2.4654147992303,39.3369774326056,-12.1979332527139,-8.43917989513351,31.3065670160215,7.65964564339378,16.5667614172193,NA,-23.3158814363299,-20.0097459661394,-61.9508961545358,9.07208543424861,-25.7386858236924,7.92382438383953,-23.2595026283862,-68.6114595513979,-10.6971916124665,-15.3506446426284,213.55480819495,-0.585356281707945,6.57265357393038,30.0755044455753,83.1060446374929,-25.2154206023001,NA,-20.9118908340374,-16.3157091313275,-12.0075166280292,13.8488009141665,19.9430041903889,-71.1432749473788,497.652392684774,NA,113.818333176416,-21.0108781960407,35.5695257084547,163.453793844988,-16.1129349899262,-51.629398724779,-11.3359577889092,-49.0765723953419,-6.64218511845424,-135.028588810307,NA,NA,NA,NA
"354","shoulder",-2.89058504109041,10.8050187277634,-44.34427573864,70.4570704999914,-80.5108056259772,-148.712743895651,-33.6739736072405,NA,2.73073869311033,26.0445675991759,-226.3809672722,24.8895067619986,-29.9581670028786,-96.969916437533,-76.0109561759848,408.784727230389,4.30701760050782,-34.266999491236,-10.9857355153211,-37.7018658277117,0.131528391925221,-43.8054325028753,NA,-90.2068859585581,-10.1084332868092,-70.3887496952977,-64.3035578700032,-42.3093905375997,-26.8983597495797,-7.8365594498654,85.8508943366547,NA,-24.1527314172011,-111.312068665705,-108.774087148687,-76.0543341601282,-158.610803768985,-27.0636151133191,123.539598727385,-94.2462730526775,-23.2457938262537,115.072201945185,NA,-88.7157932124933,-6.28480110978376,-182.379543711168,29.4290731160987,1047.06154000867,-21.6176350997174,-33.9646178730288,-88.6614218788173,-20.4588253894925,-89.3765630407194,-150.880829513715,-106.336835703072,-126.590191858785,-15.8035844562773,62.4338658317454,-49.8926370927278,NA,-13.6811893329341,-48.6605729515771,-24.7152017675452,31.8370326508693,-75.7463625399299,-77.2812360753807,-32.8359943326077,NA,217.296460957086,-57.2838731621537,-11.2285197554148,172.575458856708,-36.1123523140848,-19.7148359607493,15.6684696596879,-63.5337475111061,-32.3049067792886,-173.40661532792,NA,NA,NA,NA
"355","shrug.",-20.3103617300107,129.721138037095,-30.4219858401637,3.6581436203438,-30.0298310328251,-43.9320648198666,-57.0674986130139,NA,-112.627552515219,-51.8952848917127,340.912326041483,27.0560264478263,-36.5631788976063,-94.0460596673243,-85.2709221541873,68.6578327600199,-8.9338218878062,170.950675293091,45.2187800860569,-57.1724228608156,123.728014192807,-58.5606025947917,NA,-49.9446244618516,-76.8034275732686,-66.7285067089926,41.3531080535321,-33.8108172357762,-25.605938866171,117.745039941976,178.750139047384,NA,-72.4950798366135,51.349841612161,-4.46433349902324,-3.19154874316862,-110.911437711388,-32.9591345817176,6.40280483523719,-66.2311758901921,-12.9870968349258,-27.9293524913768,NA,25.6841815806962,250.793786074115,-76.5427872664158,-19.8157805072871,-66.3099530862876,9.82278189558459,-29.6202992317024,-50.9328612138403,-10.8126443103422,-84.5120149269792,-108.470647311239,-47.9792701541105,260.599192550563,-36.409559055748,-19.6597973666124,239.015139047394,NA,-23.3185326189636,-33.5620404315058,-21.0844345848264,186.268966440383,-82.9779720455531,NA,-22.267883756213,NA,207.73128159118,-34.06301745755,134.285207519976,156.969268853359,-14.3982330786109,-16.976139607615,12.238633245803,21.739731093398,-14.9727005904788,-234.870036322887,NA,NA,NA,NA
"356","Other",-8.52025007447086,-20.8208023082394,-12.4608408909255,181.75868018052,-104.789343736249,-126.541725281975,95.2357388840995,NA,131.193301880616,175.134788862843,-18.4410273016758,36.6392862907401,-16.3656848449702,-80.0841312822199,230.099094856712,114.094385524835,-54.5542416319632,165.559512685254,110.821037886746,-64.9077013773675,-15.9737429067527,-2.43818764074988,NA,-79.3134937134983,-110.150924716498,-11.3983852158401,50.1814410152997,-34.0615305848644,-17.4597284244667,-7.46416036210326,-213.800238597251,NA,-87.1662540463196,56.6807967510942,-18.3094566741913,6.73984396531116,22.9382453174109,-30.4068943159169,86.8344078891631,-9.72362730894936,7.1422516607381,-7.43012970965755,NA,27.884168977291,-56.1669203339362,-3.62440904403983,-28.4382073189799,12.0043003662314,26.0429903932356,-22.9481399110391,-73.0685808813519,2.01044622923292,191.920259129891,-119.265556210001,-92.30048737963,-27.8061152447639,-32.7125463554833,-24.7066289657914,-32.0309728825445,NA,-2.63720426197836,-31.5127741714701,-35.269050993467,-62.0150666648605,-54.5937767983647,-50.650681306237,-71.4838284680157,NA,2.94869190822726,22.5474103947519,58.5420711576721,39.6661738516851,4.45882653912601,-45.1067914310478,125.523715038861,21.37647039565,-18.3065974960739,-153.101746820371,NA,NA,NA,NA
"357","complex",-29.1004733855506,-169.736921617571,89.6168692105982,-1.44239293983241,-75.2703183294011,-19.3224043577587,30.6292638898728,NA,-5.44840691105438,96.0746413537316,26.2656793846411,74.4727666049125,-9.76067295024244,-74.0079880524286,-81.640939165086,-70.7787200047956,-66.3134021436492,-44.6581620990725,-57.3834777146321,41.5628556557364,-6.5702287076341,-75.6830175488335,NA,-39.5757552102049,-78.4559304300389,-60.0586282021452,-15.4752249082356,-72.5601038866879,-2.75214930787536,-36.0457597539447,-122.69948330798,NA,-60.8239056269073,14.0188864732278,-67.6192103238552,196.877058548352,-115.761120740186,-33.5113748475184,64.9712017813113,-23.7387244714348,-33.1164453305897,-33.428575273096,NA,413.484194184101,57.7544924821654,-49.4611654887918,44.8066463044058,-33.6242065388066,27.6025733979336,-32.2924585523656,-85.7971415463288,18.3642651500826,-109.944288983849,94.3242615875232,-12.658052928591,123.004500345889,-40.1065717560126,-127.612965767434,-25.9387490226667,NA,-14.9998609759488,-48.6113066915415,-30.8998181761858,-36.447000454374,-100.362167292742,-68.4043844856661,73.9480609555896,NA,-87.486128725867,-0.673445309851864,-1.9716561177192,-54.7276361449664,-18.2552926963479,-40.8454877841821,-13.0464485472545,-97.8970082088541,-28.6388036848837,-140.638325825404,NA,NA,NA,NA
"358","motor",-7.52025007447086,-80.8208023082394,93.5391591090745,47.75868018052,-84.789343736249,-96.5417252819745,-104.764261115901,NA,-54.8066981193838,112.134788862843,-110.441027301676,-20.3607137092599,76.6343151550298,-27.0841312822199,111.099094856711,14.0943855248354,-72.5542416319632,-36.4404873147456,36.8210378867459,-51.9077013773675,2.02625709324725,-62.4381876407499,NA,-111.313493713498,-41.1509247164984,-11.3983852158401,2.18144101529969,-115.061530584864,39.5402715755333,-16.4641603621033,-82.8002385972509,NA,-78.1662540463196,0.680796751094161,27.6905433258087,-24.2601560346888,-65.0617546825891,-4.40689431591691,70.834407889163,-70.7236273089494,-112.857748339262,-30.4301297096575,NA,207.884168977291,-78.1669203339362,-103.62440904404,27.5617926810201,-128.995699633769,20.0429903932356,-59.9481399110391,-80.0685808813519,5.01044622923292,-57.079740870109,-63.265556210001,-99.30048737963,-59.8061152447639,48.2874536445167,-120.706628965791,55.9690271174555,NA,4.36279573802164,-32.5127741714701,-59.2690509934669,6.98493333513951,-89.5937767983647,-74.650681306237,-180.483828468016,NA,-47.0513080917728,-17.4525896052481,-8.45792884232791,-38.3338261483149,-27.541173460874,-27.1067914310478,13.5237150388606,4.37647039564998,-23.3065974960739,-218.101746820371,NA,NA,NA,NA
"359","tics",8.26986158106899,-21.3627426535737,-12.4996959416873,-22.1407832593038,-89.5488564396729,-107.151385744082,-40.4610236187872,NA,-12.9858437235485,-19.8351373826013,-99.7943806448343,-3.77745386634609,2.83180920766597,-18.1222028971156,-78.5308881323897,-20.4690617103492,-62.1746613761202,-41.8316499225822,82.4232956874349,-63.6429798939195,-29.6755000063121,-24.3157726867081,NA,20.317637034855,-105.498421859728,-80.0682637226876,-28.9902260229327,-64.3122439339527,26.6864820172376,-4.67336066618254,-92.350616241886,NA,-58.8374282560258,-57.9882481099726,-51.1545798493593,-3.32876332620905,-30.2120716537904,-53.8546540501162,60.2660109430889,-78.2160787277066,287.271600156402,32.0690930720617,NA,NA,-40.127626741987,-150.706030821664,-29.0606341306728,-21.6814461812495,-11.7368011091134,-62.2759805903759,-77.2043005488634,87.8335367688081,-78.6474668132389,13.9395348912368,-30.6217046051495,-83.2114230400903,-14.0155336552187,-69.7534605649703,37.9229151875166,NA,-7.95587590499312,-32.4635079114345,14.5463325978925,24.7009002298963,38.7904184488237,-81.7738297165224,-151.699773179818,NA,-81.8338977747256,-0.842161752946283,61.7989347953677,328.363078850011,-24.6841138431371,-27.2374432544806,14.8087968319181,-86.986790302098,8.35950559833103,-232.333457317855,NA,NA,NA,NA
"360","may",-43.9400267633912,-1.90468299890794,-46.5385509924491,48.9597533008724,-84.3083691430969,-68.7610462061904,-56.1577861216739,NA,-10.1649893277133,128.194936371954,-123.147733987993,43.8058059765677,23.0293032603021,-61.1602745120112,-67.160871121491,57.9674910544663,3.20491887972278,-26.2228125304187,51.0255534881239,-61.3782584104714,-29.3772571058714,-48.1933577326663,NA,-120.051232216792,65.1540809970421,24.261857770465,-4.16189306116507,-87.5629572830409,55.832692458942,-1.88256097026182,-77.9009938865212,NA,64.491397534268,-12.6572929710394,-2.9997030245274,40.6026293822707,76.6376113750082,-19.3024137843154,30.6976139970148,-89.7085301464639,-32.5990513479341,25.5683158537809,NA,-17.7158562295195,-49.0883331500378,142.212347400712,-21.6830609423657,-116.36719272873,10.4834073885376,-38.6038212697126,-66.3400202163749,-5.34337269161677,-53.2151927563687,51.1446259924747,-18.942921830669,-90.6167308354167,31.681479045046,-65.8002921641492,-2.12319674242228,NA,-39.2745475480079,-48.4142416513988,-55.6382838107481,19.416867124653,-72.8253863039879,-64.8969781268079,65.084282108379,NA,-76.6164874576785,-4.23173390064442,291.055798433063,70.0599838483366,-21.8270542254001,-26.3680950779134,8.0938786249757,-38.350050999846,8.02560869273594,-216.565167815339,NA,NA,NA,NA
"361","actually",12.1094149589096,-99.1949812722366,-124.34427573864,-11.5429295000086,-90.5108056259772,-140.712743895651,-57.6739736072405,NA,-41.2692613068897,-98.9554324008241,-166.3809672722,-53.1104932380013,-13.9581670028786,-63.969916437533,-76.0109561759848,32.784727230389,-171.692982399492,-64.266999491236,-38.9857355153211,-2.70186582771165,-15.8684716080748,-22.8054325028753,NA,-42.2068859585581,-59.1084332868092,-70.3887496952977,-64.3035578700032,-139.3093905376,29.1016402504203,-31.8365594498654,-35.1491056633453,NA,95.8472685827989,-79.3120686657054,-18.7740871486871,-34.0543341601282,-128.610803768985,-55.0636151133191,-110.460401272615,-133.246273052678,-63.2457938262537,-61.9277980548152,NA,21.2842067875066,-49.2848011097838,-192.379543711168,-90.5709268839013,-31.9384599913257,-38.6176350997174,-70.9646178730288,-88.6614218788173,14.5411746105075,-106.376563040719,-94.8808295137146,-49.3368357030715,-141.590191858785,-56.8035844562773,-106.566134168255,32.1073629072722,NA,24.3188106670659,-16.6605729515771,-80.7152017675452,-18.1629673491307,-75.7463625399299,-61.2812360753807,1420.16400566739,NA,-152.703539042914,-107.283873162154,5.77148024458515,-45.4245411432921,-37.1123523140848,-12.7148359607493,-22.3315303403121,-95.5337475111061,-36.3049067792886,-220.40661532792,NA,NA,NA,NA
"362","appear",-15.3103617300107,-110.278861962905,-80.4219858401637,81.6581436203438,-130.029831032825,-90.9320648198666,-49.0674986130139,NA,-40.6275525152191,-66.8952848917127,-178.087673958517,2.05602644782627,-52.5631788976063,-81.0460596673243,-85.2709221541873,27.6578327600199,-23.9338218878062,-32.0493247069091,-50.7812199139431,87.8275771391844,-14.2719858071934,-49.5606025947917,NA,-82.9446244618516,-64.8034275732686,-20.7285067089926,-22.6468919464679,-84.8108172357762,38.394061133829,53.745039941976,-65.2498609526157,NA,-1.49507983661347,-52.650158387839,11.5356665009768,69.8084512568314,-113.911437711388,-28.9591345817177,-118.597195164763,-90.2311758901921,-32.9870968349258,-0.929352491376754,NA,45.6841815806962,-26.2062139258854,-186.542787266416,-83.8157805072871,497.690046913712,-25.1772181044154,-28.6202992317024,-66.9328612138404,0.187355689657769,-37.5120149269792,-76.4706473112389,-95.9792701541105,147.599192550563,-60.409559055748,-97.6597973666125,31.0151390473944,NA,-42.3185326189636,-32.5620404315058,-21.0844345848264,0.268966440382764,-41.9779720455531,-75.5275328959516,-54.267883756213,NA,-112.26871840882,-54.06301745755,84.2852075199764,-62.0307311466406,-13.3982330786109,-10.976139607615,4.23863324580302,-55.260268906602,-13.9727005904788,-203.870036322887,NA,NA,NA,NA
"363","purposeful,",36.73907999229,162.430839763766,-78.2277105863546,69.1554608194627,193.767732484295,-62.883762509327,77.4163139014195,NA,-52.7318244943955,1.9543463355087,359.679092757275,153.139727233257,-41.550649160787,-93.855701592846,89.8789927913189,77.4750689359425,39.1682768329788,-72.0935116677264,31.2074910826119,-97.4960302780558,264.236799690603,-54.1726773650007,NA,154.899721796382,-21.0659418571199,-97.3791141747553,-74.788556755306,-153.557250490335,71.6630089253073,113.791041462372,247.50202727056,NA,-114.139208788083,88.695065917495,-36.238717623183,-16.8485122855676,133.840147144619,-16.7203359107214,-27.7552104343921,-123.768918796406,-53.6338393132454,42.5745336000272,NA,44.6842445977223,-48.4026818856314,188.865321621704,215.296353551177,347.118779651117,-34.2782605926704,-14.9810958350186,-97.2542628762828,-20.928097008218,-119.67338521133,33.5038971825718,-176.373184026513,-87.3742684728052,-82.8946225570713,147.574360629282,15.2456986970888,NA,-24.7251744038898,-32.8083717316841,41.8386474583765,-107.310868033401,-104.898948281495,NA,-57.1881601971998,NA,141.644230005945,-37.1151567190593,35.0008893314982,-163.515256138269,-45.6835311672956,-14.3228804904509,165.813224280515,-38.4439654178621,-34.3032160625034,194.288516164532,NA,NA,NA,NA
"364","including",5.31930330336975,291.346959073098,-2.30542068787821,30.3565339398152,-25.7512929225533,39.8969165664572,-41.9772111043538,NA,-56.090115702725,18.0144938446201,-84.027613929042,64.3062469190848,-2.15566105551471,-40.9318448226373,208.619026813116,-80.6518255344265,-93.0725626553352,91.1241631166005,-33.5879933160101,5.0334126888403,48.8332854914846,-70.9278474569171,NA,18.1619832930886,227.239063856421,-110.71887118845,14.8681091682292,325.941322811489,138.955429808716,-3.62735914578611,279.40127198129,NA,-131.481557207495,-68.6430238046386,-18.9289639735191,-22.985726868608,-46.4604867977839,165.38414462088,-50.8920043265404,78.2461783660798,-43.3751423219176,-32.4270208365344,NA,-40.9157806090881,-89.324094701733,-95.2979219335438,-41.9485000722085,16.7472865561553,-22.8378435973684,-50.6367771936921,-107.525702211306,-68.2819159290677,306.19116290241,19.9140793850475,-78.015618477552,-126.184884063458,-27.500597156542,67.4806974309243,23.1534748372111,NA,0.63748231008068,-33.7098392116128,13.4694146410953,0.121065756112531,-99.1305577871183,-30.1580876650952,-125.620049620805,NA,-27.9209493599612,26.1056989855444,26.5146166068895,-69.1214461416179,25.0305880681783,-82.5841841373165,-7.61661213336966,-16.1704868133581,-21.9710098736935,-62.1749048304359,NA,NA,NA,NA
"365","sniffing",-21.8905850410904,-29.1949812722366,19.65572426136,89.4570704999914,-110.510805625977,-7.71274389565075,94.3260263927595,NA,325.73073869311,-130.955432400824,-59.3809672722004,26.8895067619986,-13.9581670028786,-54.969916437533,91.9890438240152,-73.215272769611,-75.6929823994922,-63.266999491236,137.014264484679,-76.7018658277117,81.1315283919252,-43.8054325028753,NA,-90.2068859585581,-13.1084332868092,-8.38874969529771,-56.3035578700032,22.6906094624003,29.1016402504203,17.1634405501346,-78.1491056633453,NA,-32.1527314172011,0.687931334294564,-20.7740871486871,-26.0543341601282,-56.6108037689852,27.9363848866809,-48.4604012726145,-80.2462730526775,-23.2457938262537,-53.9277980548152,NA,1.28420678750665,-93.2848011097838,117.620456288832,277.429073116099,-78.9384599913257,8.38236490028261,-46.9646178730288,-80.6614218788173,49.5411746105075,-88.3765630407194,41.1191704862854,-121.336835703072,178.409808141215,-7.80358445627729,-57.5661341682546,47.1073629072722,NA,-47.6811893329341,-31.6605729515771,-0.715201767545236,-44.1629673491307,-140.74636253993,-69.2812360753807,826.164005667392,NA,7.29646095708594,412.716126837846,-2.22851975541485,-62.4245411432921,-4.1123523140848,-26.7148359607493,-14.3315303403121,-61.5337475111061,-47.3049067792886,-75.4066153279197,NA,NA,NA,NA
