"","word","A3QJPB0NZU5PY1","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A1U1QL617G5DU3","ACTW5YEWV9OR0","A1RE0RBV10VAVC","ALE5RDP8XZL3","A35QV79054LGTU","ARGHS9P7FVR3W","A2TG01V56PAL65","A1SYR0UUMZM2VH","A3OQ1JKWS02NMF","ANC446SIU64J6","A14SNQOYGXPZ7K","A1WXZPUAXDE0DQ","AIG6UTA1PWMBE","A1JY8OZHGDL9GR","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","ARNTOT4L28BBP","A2NJGU26SOMOKV","A2BJ35SLVKCUL7","A3UDP95JGEX3H1","AOZ06WXWI630","A11GA4B4SEYK44","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","A3SWH7DHWHP0BO","AJDL05304W8E","A21TTUZSQ5ZE6C","AK9FN3FCOY9Q2","AEUGCBFJPU0MX","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A15QI1G4FCMV5E","A7LIT8S8LGRAH","A11AUVZ4MCA7VU","AEX85SLEN727","A1FNEVG87BS5K0","A3T8CCUYDNT61C","AER86HM7LU5G","A1VXGA62J77RO","A1H314LD953G5Q","A1RWNYJA5X25YH","A2DGJ8T7C3HMCQ","A2I2OHYPL49ZAI","A2HS4FQ4DR4GIK","A23PSX2ZO4F65Q","A3NMC1E54BML7K","A14N0AMVXOBZYH","A2LFX0LP92GLCQ","A2MSCP411YP41Q","AZTDJC8RWO5C5","A127R5QI5OGBIK","A2VCTDV17CKH2X","A2AB80GWC0LU0P","A25OW5OQG4B8FR","A2MVFSJBKHUPH9","A2XPQ8KYFKI6FD","ANL7UI5ES4L18","A1LDS7FXQNGLEN","A5E076UK5CA9J","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","A1JBTEJN14MFFA","A21L2ZM379FG7","A2GNS1SQLQNMR2","A1RCM1Y87J0FGW","A3M0KT6KUJEZD1","ACUXGYJAQUZAE","A2TJHKHM8T2SV3","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A2U750ON775R3L","A1IWL4WQTKN1PR","A2L6GS9A2MMQK4","A1W079WCHEQKX6","A38UOBWJF4WFGG","A3S3YW6II31OZV","ACYV5TUADOWEA","A2OIFE4TAQ7AEI","AWZ83IBW10B96","AOTSROWZG1XS1","A2EAIMII6MSIO5","AA8O3Z9L0FSW1","AM7UBKT777C3R","A3NOO9K3CY1YU5","AKEZ83FQITFD8"
"413","So",14.3410476707633,-28.3799805654473,-37.7926256464498,0.845850483562089,107.786081154943,-67.137156691559,-36.280055742401,73.7700201542142,-74.1839891786386,-91.449223079214,-38.9240566200251,0.781740304036714,NA,NA,13.5845910495508,NA,-33.3959098127514,NA,1.9473319345309,-36.462575889402,-13.3097662204202,-25.3863166698873,5.57969303314805,81.686239425992,-83.6681560121775,-69.2811265719197,35.3976465959823,-168.635903421684,-64.0592770439172,-21.2139972296289,-26.6759689024356,42.5271877140412,-11.8836863064841,82.6364533770274,31.3874725540105,-47.1972523179275,14.1340880323135,169.066228423532,4.07756245921413,300.010711549909,-30.7655540786433,239.849112496684,-26.4443994656369,20.8948415766567,-48.4829552772782,-38.6297285916371,-20.0693724219047,-81.2841057982138,-10.7100767749713,5.86241107574499,-43.1938860067366,40.6903869004343,-11.0993585927445,22.9478370848615,-27.5324035651171,1.51386381862753,12.2033274261929,-20.8894806390679,247.2515349154,-19.9877454983379,-27.1804157704395,107.837610767908,-34.8078364084756,NA,-54.4763816764191,-6.12084520006033,-66.4451667714173,36.4398416449323,-3.04508218350492,520.346603757677,2.71466577060156,-30.1795916154004,12.3063949864316,NA,36.285482103827,40.4870721104574,-37.6354315258934,19.0275825568377,-19.6221224440579,-3.21480655557938,-16.6442903248772,-29.9665458363042,-29.3203432801754,-57.6023604161046,-21.3045552754771,-53.7231336795549,53.9073824627511,-191.532816607271,-83.247279588586,-42.0704098611442
"414","he",-152.658952329237,-31.3799805654473,-29.7926256464498,-60.1541495164379,961.786081154943,-47.137156691559,-72.280055742401,-68.2299798457858,-94.1839891786386,-13.449223079214,-32.9240566200251,-15.2182596959633,NA,NA,64.5845910495508,NA,-25.3959098127514,NA,199.947331934531,-76.462575889402,-22.3097662204202,-40.3863166698873,205.579693033148,-18.313760574008,-65.6681560121775,21.7188734280803,51.3976465959823,-93.6359034216842,-37.0592770439172,-62.2139972296289,NA,80.5271877140412,258.116313693516,-85.3635466229726,-39.6125274459895,12.8027476820725,-14.8659119676865,23.0662284235315,-57.9224375407859,NA,-10.7655540786433,-57.1508875033163,-42.4443994656368,-57.1051584233433,-1.48295527727822,-70.6297285916371,76.9306275780953,85.7158942017862,-51.7100767749713,25.862411075745,16.8061139932634,-5.30961309956571,-11.0993585927445,-21.0521629151385,-58.5324035651171,1.51386381862753,-19.7966725738071,-59.8894806390679,NA,-20.9877454983379,-184.180415770439,26.8376107679084,-18.8078364084756,NA,-61.4763816764191,-5.12084520006033,-19.4451667714174,-73.5601583550677,-3.04508218350492,NA,-141.285334229398,-13.1795916154004,-2.69360501356841,NA,12.285482103827,16.4870721104574,-37.6354315258934,-11.9724174431623,-19.6221224440579,-31.2148065555794,-6.64429032487722,-13.9665458363042,-14.3203432801754,15.3976395838954,-5.30455527547714,-63.7231336795549,117.907382462751,170.467183392729,-83.247279588586,69.9295901388558
"415","went",-148.461245642848,-64.1344087906475,-32.1861506115093,-64.2485396714508,-139.163050213555,-68.0974574237445,-119.647149568185,-131.544817015899,-160.12989921784,-77.7030130199693,-52.1639757000358,-8.71610384827025,NA,NA,19.2545140310016,NA,-30.4216814467928,NA,-43.3432811587093,-71.4073382362834,-40.8564414002915,-32.0889392464725,29.8679247513567,-31.1947443861563,-99.9309708510446,-143.542188297932,-49.3635021610145,-212.124329499403,-68.0291793865055,-67.8440292439163,-61.8489647767789,-117.887123478654,-100.981632823077,3.89386086455541,-32.2067253415748,3.00735680086967,-62.1050682313108,-29.5062800620164,-6.73798832776192,-75.7236468242542,17.7844804335534,-107.069047444006,-31.5402390879046,-13.7954426601348,-68.8454764842282,-61.1119553499825,-50.3564527992436,-131.77166145758,-68.3962958465931,-41.3734183171685,-30.6030751258998,-35.6597090204832,-33.6599743466725,-30.918479321909,-67.0696888382188,-36.8411208710341,43.8905154892326,-71.9018478306641,NA,-56.1960381784677,-192.98794263504,-55.0853326700145,-63.0483168654809,NA,87.3209799314587,-6.58948659344324,-64.0347072472133,-67.2830967738126,-32.658074030662,NA,-157.301572568396,-1.43093288954542,-11.9552237649224,-18.1524425441804,-19.2603204941631,19.9717571588795,12.1268218380651,-18.9747301146573,-37.5846129149308,-4.83844582486361,-23.73027510145,-15.9872609852685,-65.2850156350567,-18.9287553508682,-52.3723564219603,-85.9193592050043,-50.5892087582744,-286.8192223374,-130.353893962043,54.9317578622001
"416","to",-106.658952329237,-20.3799805654473,-37.7926256464498,-32.1541495164379,-138.213918845057,-47.137156691559,-136.280055742401,-130.229979845786,-144.183989178639,-13.449223079214,-40.9240566200251,-25.2182596959633,NA,NA,-109.415408950449,NA,3.60409018724856,NA,-56.0526680654691,-28.462575889402,-47.3097662204202,-56.3863166698873,29.5796930331481,-118.313760574008,257.331843987822,-69.2811265719197,-60.6023534040177,-76.6359034216842,-48.0592770439172,-20.2139972296289,-74.6759689024356,-110.472812285959,-51.8836863064841,-5.36354662297255,-17.6125274459895,-47.1972523179275,1.13408803231353,-51.9337715764685,-57.9224375407859,5.01071154990928,69.2344459213567,-85.1508875033163,-26.4443994656369,-17.1051584233433,-72.4829552772782,-54.6297285916371,-59.0693724219047,-97.2841057982138,-66.7100767749713,-4.13758892425501,-23.1938860067366,-29.3096130995657,58.9006414072555,-37.0521629151385,-43.5324035651171,-28.4861361813725,-3.79667257380712,-21.8894806390679,NA,-35.9877454983379,34.8195842295605,-68.1623892320916,-34.8078364084756,NA,-86.4763816764191,-5.12084520006033,7.55483322858263,-53.5601583550677,-27.0450821835049,70.3466037576775,-127.285334229398,-31.1795916154004,-65.6936050135684,189.432415974728,-75.714517896173,-7.51292788954258,-46.6354315258934,-60.9724174431623,-19.6221224440579,-2.21480655557938,3.35570967512278,-37.9665458363042,-45.3203432801754,118.397639583895,-36.3045552754771,-62.7231336795549,-26.0926175372489,-282.532816607271,-147.247279588586,-26.0704098611442
"417","the",-164.560098986043,262.242805321953,-30.9893881289796,-33.2013445939443,228.311515470694,-57.6173070576518,-88.4636026552928,-106.887398430843,-152.156944198239,-46.0761180495916,-52.5440161600305,-39.4671817721168,NA,NA,-13.0804474597238,NA,-41.4087956297721,NA,-52.1979746120892,91.0650429371573,-29.0831038103558,-43.7376279581799,29.7238088922524,75.2457475199179,304.200436568389,-75.9116574349257,-30.9829277825161,-182.880116460544,-87.0442282152113,-77.5290132367726,51.7375331603928,-46.1799678823062,-106.43265956478,-24.7348428792086,-9.40962639378215,-17.0949477585289,-30.4854900994986,-56.7200258192424,-1.8302129342739,1.14353236282754,48.509463177455,33.3900325263389,-43.9923192767707,-52.4503005417391,-59.6642158807532,-73.8708419708098,-49.2129126105742,-91.027883627897,-71.5531863107822,-47.7555036207118,-46.8984805663182,3.51533893997552,-32.3796664697085,-58.4853211185238,-46.801046201668,-32.6636285262033,12.0469214577127,-43.895664234866,-0.740139764881298,-38.5918918384028,-47.5841792027395,-39.623860951053,-16.9280766369782,NA,-43.0777008724802,-28.3551658967518,-46.2399370093153,-70.4216275644401,-29.8515781070835,20.9687796107585,-107.793453398897,-26.8052622524729,-54.3244143892454,NA,-108.487419195168,8.22941463466848,250.745695156086,-15.9735737789098,-68.1033676794943,-57.0266261902215,-0.187282713163598,-38.9769034107863,-45.8026794576161,-20.2655578834864,-60.3384558487187,-91.3212464422796,-54.3409131477617,-270.676019472335,-142.300586775315,-9.56932599947203
"418","wood",-163.461245642848,-53.1344087906475,-40.1861506115093,-4.24853967145078,67.8369497864451,-88.0974574237445,-137.647149568185,-31.5448170158994,-130.12989921784,-14.7030130199693,-50.1639757000358,187.28389615173,NA,NA,56.2545140310016,NA,-62.4216814467928,NA,-61.3432811587093,31.5926617637166,-1.85644140029149,-63.0889392464725,13.8679247513567,538.805255613844,-30.9309708510446,-81.5421882979317,-49.3635021610145,-92.1243294994033,-47.0291793865055,-55.8440292439163,-45.8489647767789,-36.8871234786536,99.0183671769235,-52.1061391354446,-28.2067253415748,-16.9926431991303,-14.1050682313108,-10.5062800620164,-37.7379883277619,-31.7236468242542,17.7844804335534,65.9309525559941,-47.5402390879046,-36.7954426601348,-114.845476484228,-46.1119553499825,-87.3564527992436,-108.77166145758,-75.3962958465931,-61.3734183171685,-20.6030751258998,-31.6597090204833,-3.65997434667252,-97.918479321909,-52.0696888382188,3.15887912896593,11.8905154892326,-5.90184783066413,-45.7318144451625,-25.1960381784677,-99.9879426350395,25.9146673299855,-76.0483168654809,NA,308.320979931459,-6.58948659344324,-22.0347072472133,-17.2830967738126,-8.65807403066205,-16.4090445361604,-21.3015725683961,-47.4309328895454,-42.9552237649224,NA,-70.2603204941631,1.97175715887953,-124.873178161935,28.0252698853427,-22.5846129149308,-81.8384458248636,6.26972489855003,-23.9872609852685,-11.2850156350567,8.07124464913177,-67.3723564219603,-109.919359205004,141.410791241726,-255.8192223374,-88.3538939620433,-41.0682421377999
"419","by",-169.658952329237,-10.3799805654473,-21.7926256464498,8.84585048356209,106.786081154943,-17.137156691559,-134.280055742401,-34.2299798457858,-144.183989178639,-45.449223079214,-47.9240566200251,22.7817403040367,NA,NA,1.58459104955077,NA,-33.3959098127514,NA,-45.0526680654691,83.537424110598,-28.3097662204202,-56.3863166698873,29.5796930331481,381.686239425992,-70.6681560121775,-8.28112657191973,-44.6023534040177,-137.635903421684,-59.0592770439172,-50.2139972296289,-58.6759689024356,-94.4728122859588,-61.8836863064841,-69.3635466229726,-38.6125274459895,-27.1972523179275,-14.8659119676865,19.0662284235315,4.07756245921413,28.0107115499093,-0.765554078643308,39.8491124966837,-26.4443994656369,-34.1051584233433,-16.4829552772782,-38.6297285916371,-89.0693724219047,-82.2841057982138,-74.7100767749713,-24.137588924255,-23.1938860067366,37.6903869004343,-1.09935859274452,-59.0521629151385,-42.5324035651171,-68.4861361813725,12.2033274261929,-3.8894806390679,-64.7484650846001,-4.98774549833793,-121.18041577044,-38.1623892320916,-58.8078364084756,NA,61.5236183235809,5.87915479993967,-19.4451667714174,-63.5601583550677,-19.0450821835049,12.3466037576775,552.714665770602,0.820408384599557,-80.6936050135684,-70.5675840252722,-61.714517896173,32.4870721104574,10.3645684741066,19.0275825568377,-50.6221224440579,16.7851934444206,3.35570967512278,-21.9665458363042,-54.3203432801754,43.3976395838954,-37.3045552754771,-38.7231336795549,197.907382462751,NA,-67.247279588586,-58.0704098611442
"420","the",-123.560098986043,-51.7571946780474,-38.9893881289796,-30.2013445939443,-165.688484529306,-67.6173070576518,-81.4636026552928,-58.8873984308426,-142.156944198239,-45.0761180495916,-39.5440161600305,-41.4671817721168,NA,NA,-111.080447459724,NA,-56.4087956297721,NA,-45.1979746120892,-21.9349570628427,120.916896189644,-28.7376279581799,29.7238088922524,-144.754252480082,101.200436568389,-61.9116574349257,-30.9829277825161,-138.880116460544,-20.0442282152113,-60.5290132367726,-28.2624668396072,-126.179967882306,-116.43265956478,-48.7348428792086,-8.40962639378215,-27.0949477585289,-14.4854900994986,208.279974180758,-31.8302129342739,-14.8564676371725,68.509463177455,-28.6099674736611,-12.9923192767707,-19.4503005417391,-98.6642158807532,-73.8708419708098,72.7870873894258,-99.027883627897,-47.5531863107822,-7.75550362071176,-6.89848056631818,-32.4846610600245,17.6203335302915,-61.4853211185238,-47.801046201668,-92.6636285262033,12.0469214577127,-38.895664234866,264.259860235119,-100.591891838403,-172.58417920274,-77.623860951053,-8.92807663697822,NA,43.9222991275198,-5.35516589675178,6.76006299068466,-100.42162756444,-29.8515781070835,36.9687796107585,-43.7934533988973,-45.8052622524729,-86.3244143892454,187.139986715274,-53.487419195168,-17.7705853653315,-37.2543048439142,-30.9735737789098,-52.1033676794943,-54.0266261902215,-20.1872827131636,-30.9769034107863,-31.8026794576161,1.73444211651356,-76.3384558487187,-33.3212464422796,121.659086852238,-13.6760194723352,-126.300586775315,22.430674000528
"421","well",-177.461245642848,-71.1344087906475,-48.1861506115093,-38.2485396714508,-134.163050213555,-98.0974574237445,-138.647149568185,43.4551829841006,-160.12989921784,-61.7030130199693,-43.1639757000358,-13.7161038482702,NA,NA,94.2545140310016,NA,-28.4216814467928,NA,-31.3432811587093,-87.4073382362834,-26.8564414002915,-47.0889392464725,13.8679247513567,78.8052556138437,-97.9309708510446,-111.542188297932,-33.3635021610145,-165.124329499403,-50.0291793865055,-31.8440292439163,-77.8489647767789,-50.8871234786536,-80.9816328230765,-68.1061391354446,-2.20672534157478,-46.9926431991303,-14.1050682313108,-145.506280062016,7.26201167223808,0.276353175745796,27.7844804335534,80.9309525559941,-47.5402390879046,-20.7954426601348,-35.8454764842282,-45.1119553499825,-24.3564527992436,-124.77166145758,-84.3962958465931,-21.3734183171685,-50.6030751258998,-19.6597090204833,-13.6599743466725,-54.918479321909,-36.0696888382188,-116.841120871034,11.8905154892326,-40.9018478306641,NA,-10.1960381784677,26.0120573649605,-64.0853326700145,-55.0483168654809,NA,63.3209799314587,-17.5894865934432,-57.0347072472133,-87.2830967738126,-32.658074030662,-58.4090445361604,-113.301572568396,-51.4309328895454,-73.9552237649224,NA,-105.260320494163,-28.0282428411205,-36.8731781619349,-19.9747301146573,-22.5846129149308,-64.8384458248636,96.26972489855,-23.9872609852685,-19.2850156350567,86.0712446491318,-67.3723564219603,-91.9193592050043,-18.5892087582744,2008.1807776626,-113.353893962043,6.93175786220014
"422","with",-139.461245642848,-40.1344087906475,-24.1861506115093,-17.2485396714508,-128.163050213555,121.902542576255,-196.647149568185,133.455182984101,-160.12989921784,-77.7030130199693,-58.1639757000358,-42.7161038482703,NA,NA,19.2545140310016,NA,-14.4216814467928,NA,-81.3432811587093,168.592661763717,-111.856441400291,-63.0889392464725,14.8679247513567,368.805255613844,-120.930970851045,-81.5421882979317,-17.3635021610145,-141.124329499403,-29.0291793865055,-11.8440292439163,-61.8489647767789,-13.8871234786536,-40.9816328230765,107.893860864555,6.79327465842522,-76.9926431991303,49.8949317686892,-114.506280062016,56.2620116722381,8.2763531757458,37.7844804335534,245.930952555994,-47.5402390879046,-4.79544266013484,-83.8454764842282,-8.11195534998249,-88.3564527992436,-99.7716614575803,-52.3962958465931,-11.3734183171685,-30.6030751258998,-2.65970902048325,26.3400256533275,-58.918479321909,-36.0696888382188,183.158879128966,27.8905154892326,-40.9018478306641,79.2681855548375,-25.1960381784677,-52.9879426350395,80.9146673299855,-47.0483168654809,NA,302.320979931459,-6.58948659344324,-32.0347072472133,-97.2830967738126,-32.658074030662,-2.40904453616039,-60.3015725683961,-55.4309328895454,-105.955223764922,-83.1524425441805,-30.2603204941631,-28.0282428411205,-100.873178161935,-1.97473011465727,-22.5846129149308,15.1615541751364,-53.73027510145,536.012739014731,-7.28501563505672,56.0712446491318,-35.3723564219603,-79.9193592050043,-162.589208758274,-169.8192223374,-57.3538939620433,-9.06824213779986
"423","his",-179.560098986043,-10.7571946780474,-30.9893881289796,-21.2013445939443,-120.688484529306,-87.6173070576518,-76.4636026552928,29.1126015691574,-122.156944198239,-30.0761180495916,-40.5440161600305,-9.46718177211677,NA,NA,-21.0804474597238,NA,-42.4087956297721,NA,-58.1979746120892,154.065042937157,-62.0831038103558,-59.7376279581799,20.7238088922524,925.245747519918,-100.799563431611,-106.911657434926,-14.9829277825161,650.119883539456,-67.0442282152113,-29.5290132367726,-60.2624668396072,169.820032117694,-86.4326595647803,15.2651571207914,-15.4096263937822,52.9050522414711,-46.4854900994987,-113.720025819242,-18.8302129342739,-12.8564676371725,18.509463177455,-64.6099674736611,-43.9923192767707,-51.4503005417391,-10.6642158807532,-94.8708419708098,41.7870873894258,123.972116372103,-15.5531863107822,-37.7555036207118,-6.89848056631818,-31.4846610600245,-2.37966646970852,-56.4853211185238,31.198953798332,-42.6636285262033,28.0469214577127,-32.895664234866,-46.7401397648813,-22.5918918384028,-31.5841792027395,-60.623860951053,-36.9280766369782,NA,178.92229912752,5.64483410324822,-40.2399370093153,-120.42162756444,-5.85157810708348,-14.0312203892415,-132.793453398897,-26.8052622524729,7.67558561075461,289.139986715274,-95.487419195168,-14.7705853653315,-29.2543048439142,-16.9735737789098,-21.1033676794943,-60.0266261902215,-40.1872827131636,-38.9769034107863,-55.8026794576161,59.7344421165136,-29.3384558487187,-71.3212464422796,409.659086852238,-311.676019472335,25.6994132246853,-41.569325999472
"424","good",314.538754357152,-34.1344087906475,-24.1861506115093,23.7514603285492,1104.83694978645,-88.0974574237445,611.352850431815,21.4551829841006,-200.12989921784,-30.7030130199693,-50.1639757000358,213.28389615173,NA,NA,53.2545140310016,NA,-29.4216814467928,NA,-43.3432811587093,120.592661763717,25.1435585997085,-1.08893924647252,253.867924751357,218.805255613844,47.0690291489554,-80.5421882979317,-33.3635021610145,578.875670500597,-3.02917938650551,-48.8440292439163,-45.8489647767789,-125.887123478654,-120.981632823077,91.8938608645554,-1.20672534157478,-26.9926431991303,NA,-81.5062800620164,8.26201167223808,-16.7236468242542,27.7844804335534,273.930952555994,-31.5402390879046,-12.7954426601348,-74.8454764842282,-45.1119553499825,76.6435472007564,-107.77166145758,-4.39629584659315,-21.3734183171685,NA,-10.6597090204832,-33.6599743466725,-57.918479321909,-5.06968883821884,-86.8411208710341,11.8905154892326,-21.9018478306641,-45.7318144451625,-10.1960381784677,-51.9879426350395,235.914667329986,-59.0483168654809,NA,98.3209799314587,5.41051340655676,-45.0347072472133,-97.2830967738126,-56.658074030662,-26.4090445361604,-85.3015725683961,-29.4309328895454,-89.9552237649224,90.8475574558195,-101.260320494163,-7.02824284112047,-28.8731781619349,-1.97473011465727,-37.5846129149308,-27.8384458248636,-33.73027510145,-39.9872609852685,-21.2850156350567,115.071244649132,124.62764357804,-49.9193592050043,61.4107912417256,-337.8192223374,-41.3538939620433,6.93175786220014
"425","bow,",39.5387543571515,-30.1344087906475,-39.1861506115093,15.7514603285492,-103.163050213555,71.9025425762555,-31.6471495681847,36.4551829841006,-160.12989921784,-61.7030130199693,-61.1639757000358,5.28389615172975,NA,NA,-10.7454859689984,NA,-35.4216814467928,NA,21.6567188412907,241.592661763717,-18.8564414002915,-47.0889392464725,173.867924751357,228.805255613844,1.06902914895542,71.4578117020683,78.6364978389855,-37.1243294994033,-92.0291793865055,-12.8440292439163,NA,-109.887123478654,-130.981632823077,35.8938608645554,-12.2067253415748,3.00735680086967,113.894931768689,22.4937199379836,38.2620116722381,-23.7236468242542,27.7844804335534,245.930952555994,-31.5402390879046,-28.7954426601348,-60.8454764842282,-45.1119553499825,-60.3564527992436,-92.7716614575803,386.603704153407,8.62658168283149,-10.6030751258998,-16.6597090204832,-23.6599743466725,167.081520678091,-20.0696888382188,313.158879128966,11.8905154892326,286.098152169336,126.268185554838,-25.1960381784677,-83.9879426350395,106.914667329986,-19.0483168654809,NA,68.3209799314587,-28.5894865934432,22.9652927527867,-17.2830967738126,-8.65807403066205,-25.4090445361604,1.69842743160387,-12.4309328895454,-58.9552237649224,-45.1524425441804,-62.2603204941631,-4.02824284112047,75.126821838065,13.0252698853427,-22.5846129149308,-17.8384458248636,6.26972489855003,-103.987260985268,80.7149843649433,-3.92875535086823,-35.3723564219603,119.080640794996,93.4107912417256,-124.8192223374,38.6461060379567,7.93175786220014
"426","to",-156.658952329237,-36.3799805654473,-45.7926256464498,-25.1541495164379,-132.213918845057,-7.13715669155903,-92.280055742401,-8.22997984578577,-104.183989178639,2.55077692078602,-53.9240566200251,-23.2182596959633,NA,NA,18.5845910495508,NA,-36.3959098127514,NA,160.947331934531,171.537424110598,48.6902337795798,-25.3863166698873,45.5796930331481,131.686239425992,-26.6681560121776,-39.2811265719197,51.3976465959823,-110.635903421684,-14.0592770439172,-52.2139972296289,-9.67596890243561,81.5271877140412,248.116313693516,26.6364533770275,-35.6125274459895,12.8027476820725,33.1340880323135,-37.9337715764685,552.077562459214,-11.9892884500907,9.23444592135669,-49.1508875033163,4.55560053436315,-18.1051584233433,-63.4829552772782,-38.6297285916371,-85.0693724219047,165.715894201786,-49.7100767749713,-4.13758892425501,46.8061139932634,1.69038690043429,138.900641407256,9.94783708486146,-42.5324035651171,-38.4861361813725,-3.79667257380712,32.1105193609321,246.2515349154,-19.9877454983379,-90.1804157704395,638.837610767908,-34.8078364084756,NA,37.5236183235809,-17.1208452000603,-34.4451667714174,-73.5601583550677,-3.04508218350492,-13.6533962423225,41.7146657706016,-4.17959161540044,-33.6936050135684,72.4324159747278,181.285482103827,-19.5129278895426,-5.63543152589342,2.02758255683771,386.377877555942,6.78519344442062,3.35570967512278,-37.9665458363042,17.6796567198245,203.397639583895,58.6954447245229,-33.7231336795549,117.907382462751,462.467183392729,75.752720411414,4.92959013885581
"427","bide",-165.461245642848,-40.1344087906475,-49.1861506115093,9.75146032854922,711.836949786445,-18.0974574237445,-133.647149568185,-56.5448170158994,-130.12989921784,-62.7030130199693,-51.1639757000358,-29.7161038482702,NA,NA,130.254514031002,NA,-45.4216814467928,NA,21.6567188412907,64.5926617637166,-15.8564414002915,264.911060753527,13.8679247513567,-1.19474438615629,97.0690291489554,-50.5421882979317,-1.36350216101449,80.8756705005967,-73.0291793865055,-136.844029243916,NA,-101.887123478654,189.018367176923,59.8938608645554,-35.2067253415748,-36.9926431991303,1.89493176868917,-31.5062800620164,-6.73798832776192,0.276353175745796,7.78448043355339,217.930952555994,-15.5402390879046,-28.7954426601348,483.154523515772,-28.1119553499825,40.6435472007564,-67.7716614575803,-60.3962958465931,-31.3734183171685,159.3969248741,-39.6597090204832,-23.6599743466725,-57.918479321909,1025.93031116178,313.158879128966,11.8905154892326,33.0981521693359,NA,5.80396182153231,198.01205736496,13.9146673299855,341.951683134519,NA,10.3209799314587,-16.5894865934432,-28.0347072472133,-107.283096773813,-32.658074030662,-51.4090445361604,-41.3015725683961,-20.4309328895454,-105.955223764922,181.84755745582,335.739679505837,-16.0282428411205,331.126821838065,-0.974730114657267,-22.5846129149308,-54.8384458248636,-33.73027510145,-63.9872609852685,280.714984364943,24.0712446491318,44.6276435780397,-32.9193592050043,333.410791241726,-303.8192223374,-120.353893962043,6.93175786220014
"428","his",31.4399010139574,3.24280532195258,-46.9893881289796,3.79865540605566,-144.688484529306,-7.61730705765177,140.536397344707,37.1126015691574,-122.156944198239,-45.0761180495916,-49.5440161600305,-3.46718177211677,NA,NA,147.919552540276,NA,-54.4087956297721,NA,-21.1979746120892,-5.93495706284268,33.9168961896442,-43.7376279581799,69.7238088922524,75.2457475199179,-0.799563431611066,-44.9116574349257,1.01707221748389,-127.880116460544,-43.0442282152113,249.470986763227,-12.2624668396072,-118.179967882306,193.56734043522,-80.7348428792086,-12.4096263937822,-7.09494775852889,-62.4854900994987,69.2799741807576,-33.8302129342739,74.1435323628275,38.509463177455,90.3900325263389,-44.9923192767707,12.5496994582609,20.3357841192468,-58.8708419708098,105.787087389426,276.972116372103,-7.55318631078221,-47.7555036207118,3.10151943368182,-8.48466106002448,-2.37966646970852,-7.48532111852378,468.198953798332,157.336371473797,28.0469214577127,-32.895664234866,NA,-23.5918918384028,-94.5841792027395,196.376139048947,1.07192336302178,NA,-73.0777008724802,27.6448341032482,-59.2399370093153,239.57837243556,-5.85157810708348,-10.0312203892415,417.206546601103,-53.8052622524729,23.6755856107546,NA,20.512580804832,14.2294146346685,-21.2543048439142,-32.9735737789098,-36.1033676794943,22.9733738097785,-20.1872827131636,-38.9769034107863,45.1973205423839,-28.2655578834864,83.6615441512813,194.67875355772,73.6590868522383,-285.676019472335,-62.3005867753146,-25.569325999472
"429","time.",-146.362392299654,-0.511622903247608,-57.3829130940391,4.70426525104279,132.362384102196,-48.5776077898372,59.1693035189235,217.797764399044,-148.102854237441,-62.3299079903469,-60.7839352400412,-6.96502592442373,NA,NA,100.589475521727,NA,-26.4345672638135,NA,-53.4885877053294,143.120280590276,-14.6297789902271,-35.4402505347651,46.012040610461,2.36476370776956,125.937621729522,97.8272808390623,12.2559234604871,-54.3685425382628,-51.0141305577997,187.84095474894,-79.4354627139505,-149.594279075001,154.469393918627,104.522564608319,-5.0038242893674,-26.8903386397318,-45.724646363123,-69.2925343047903,-43.6457637212499,-10.5908260113359,-12.9405023103483,69.4718725856493,-50.0881588990384,-62.1405847785306,722.973262912297,-64.3530687291552,134.500007012087,-110.515439287264,421.760594617596,255.008666986375,55.6923303145186,-38.834756980942,-34.9402822236365,224.648362474706,241.66166852523,-21.0186132158649,-4.2658904792476,-49.9080314264623,NA,-11.8001845185326,36.6082939326604,20.453195611024,-34.1685570939835,NA,-101.280339264602,-17.8238072901347,-43.8294774851113,-134.144565983185,-35.4645699542406,-15.7868686830793,735.190308262105,-75.0566035266179,-110.586033140599,-105.444871803635,58.9667782068418,-6.28590031690942,-44.4920514799557,-21.9758864504048,84.9341418496327,-87.6502654595057,-7.27326748973634,-40.9976185597506,70.2326481875026,-27.59195281825,-42.4062569952019,21.482528032271,257.162495631213,-241.962425202464,19.592798851228,7.4328417238723
